# Saved on 2025-07-25T14:10:05.901060
# Name: Shreenidhi
# Sample_ID: GWC331_WGFMU_noise
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# wgfmu_readout:
#   num_read: 10
#   v_rd: 0.1
#   read_waveform: ReRAM_RTN_Evan
Time (s),Noise Readout 1uA,Noise Readout 10uA,Noise Readout 100uA,Noise Readout 1mA
1.0571440000e+00,1.4900714632e-05,3.1641087617e-07,1.3961494915e-05,1.6097896150e-05
1.0581440000e+00,1.3368406144e-05,-1.1003397049e-05,1.3665367987e-05,2.5695546356e-05
1.0591440000e+00,2.3852484446e-05,2.1198071408e-05,2.6989950129e-05,3.7079425965e-05
1.0601440000e+00,2.7871643397e-05,1.5475836335e-05,2.8511116398e-05,3.2208241464e-05
1.0611440000e+00,3.8172558561e-05,1.9567703930e-05,3.8974161725e-05,1.5162994714e-05
1.0621440000e+00,1.2593964129e-05,1.5590609109e-05,7.1783019848e-06,1.2941348359e-05
1.0631440000e+00,1.3854381905e-05,1.3469110854e-05,1.6765086912e-05,2.3915581551e-05
1.0641440000e+00,8.0861818788e-06,2.1473304514e-05,8.7625649030e-06,1.5422627257e-05
1.0651440000e+00,1.9601411623e-05,2.6661926313e-05,1.7080017642e-05,1.4857952920e-05
1.0661440000e+00,1.4279628886e-05,3.8537771616e-05,1.5317744328e-05,-4.9502127695e-06
1.0671440000e+00,1.5074407202e-05,1.8444065063e-05,1.3623024643e-05,-2.7489031709e-06
1.0681440000e+00,4.0737086238e-06,1.3919151570e-05,4.8864549171e-06,-1.0413094060e-05
1.0691440000e+00,-6.0260745158e-06,9.1564716058e-06,-7.0855003287e-06,1.1209300283e-05
1.0701440000e+00,-4.1696421249e-06,2.2574795366e-05,1.0504593320e-06,1.8304637706e-05
1.0711440000e+00,1.1792917576e-05,1.3821370885e-05,1.5999976313e-05,1.7479913367e-05
1.0721440000e+00,2.0492019758e-05,1.4505136278e-05,1.9394568881e-05,1.4003420802e-05
1.0731440000e+00,8.6327481768e-06,7.9597992908e-07,5.6827648223e-06,1.3389299056e-05
1.0741440000e+00,1.4812962945e-05,-5.9337266975e-06,1.4867285245e-05,2.6197680199e-05
1.0751440000e+00,1.3254885744e-05,-5.9110225266e-06,1.4216670934e-05,2.8884687708e-05
1.0761440000e+00,3.3465596061e-05,9.6204403235e-06,3.3793618059e-05,3.8718706492e-05
1.0771440000e+00,2.8950431442e-05,2.1291672965e-05,3.2123552955e-05,9.7285283118e-06
1.0781440000e+00,4.1148170567e-05,1.1940006516e-05,3.9503458538e-05,1.5794526917e-05
1.0791440000e+00,1.1096477465e-05,1.4507782907e-05,1.9659912141e-05,8.7269072537e-06
1.0801440000e+00,1.4450117305e-05,1.3828474948e-05,1.1765478121e-05,1.7721160475e-05
1.0811440000e+00,1.0672483768e-05,3.2884763641e-05,1.3450725419e-05,1.4925508367e-05
1.0821440000e+00,1.4996405298e-05,2.8437432775e-05,1.6839187083e-05,1.5496729247e-05
1.0831440000e+00,1.6512278307e-05,4.0653700125e-05,1.6552672605e-05,4.9097156989e-06
1.0841440000e+00,6.7335545282e-06,8.3435861598e-06,2.5189742701e-06,-7.4819140536e-06
1.0851440000e+00,2.0336942725e-06,1.3895612028e-05,1.0747866952e-07,-2.2859094315e-06
1.0861440000e+00,-8.4572093328e-06,1.1566992725e-05,-9.2678665169e-06,1.5316350982e-05
1.0871440000e+00,1.7021098756e-05,1.4267232473e-05,2.1830299374e-05,1.8746321075e-05
1.0881440000e+00,1.5183190953e-05,1.6088564735e-05,1.3872350792e-05,6.4413284235e-06
1.0891440000e+00,2.0515140932e-05,8.7603366410e-06,2.0280440367e-05,1.4631470549e-05
1.0901440000e+00,9.4524593806e-06,2.7883575058e-06,1.2798299394e-05,1.5066746528e-05
1.0911440000e+00,1.6576072085e-05,-8.1417219917e-06,1.4870350242e-05,3.3525768231e-05
1.0921440000e+00,1.4623392417e-05,1.1770771380e-05,1.7083359126e-05,3.1917406886e-05
1.0931440000e+00,2.6124553187e-05,1.6187457732e-05,2.5176976123e-05,4.0052669647e-05
1.0941440000e+00,3.5595032386e-05,1.9758388589e-05,3.6908240872e-05,1.8303662728e-05
1.0951440000e+00,3.4497443266e-05,7.8154052972e-06,2.9422199077e-05,1.1734695363e-05
1.0961440000e+00,1.7472810214e-05,1.7195625333e-05,1.3915529962e-05,1.1916326912e-05
1.0971440000e+00,1.1548884686e-05,1.5784637071e-05,1.2134451936e-05,1.5943425751e-05
1.0981440000e+00,2.1502415620e-05,2.9203516533e-05,2.3830894861e-05,1.6505871827e-05
1.0991440000e+00,1.4861713680e-05,3.6244113289e-05,1.4435074263e-05,4.2465649130e-06
1.1001440000e+00,1.6245401639e-05,3.6597768485e-05,1.5703153622e-05,8.6353469442e-07
1.1011440000e+00,-3.8976127144e-06,2.1920141080e-05,-4.6124391702e-06,-9.3182889032e-06
1.1021440000e+00,-1.6482964327e-07,1.0397389815e-05,-2.1921684947e-06,1.9487055397e-05
1.1031440000e+00,-1.2174949006e-05,1.8856777388e-05,-1.0382589608e-05,1.4553330402e-05
1.1041440000e+00,1.6495007003e-05,1.6308360500e-05,8.4958282969e-06,1.9371585950e-05
1.1051440000e+00,1.5460374925e-05,1.7325721274e-05,1.8501730665e-05,1.1578831618e-05
1.1061440000e+00,1.9206388970e-05,-1.7240211037e-06,1.5870298739e-05,1.5190712475e-05
1.1071440000e+00,1.4856560483e-05,1.0365305343e-06,1.3196246073e-05,1.5890078430e-05
1.1081440000e+00,1.3127298189e-05,-1.0891269994e-05,1.3333862626e-05,2.6342539059e-05
1.1091440000e+00,2.3627395421e-05,2.1556597858e-05,2.7729291105e-05,3.7607467675e-05
1.1101440000e+00,2.7473279260e-05,1.4613085114e-05,3.0095658076e-05,3.2612177165e-05
1.1111440000e+00,3.8224236050e-05,2.0065101126e-05,3.8908277929e-05,1.6161551684e-05
1.1121440000e+00,1.2683386558e-05,1.5614567019e-05,7.6120450103e-06,1.2394642908e-05
1.1131440000e+00,1.4966180061e-05,1.3321186998e-05,1.5490182705e-05,2.3287253498e-05
1.1141440000e+00,7.8264092735e-06,2.1204477889e-05,9.0265157269e-06,1.4657935935e-05
1.1151440000e+00,2.0052286345e-05,2.7088844945e-05,1.6950618374e-05,1.4958797692e-05
1.1161440000e+00,1.3976120499e-05,3.8084112020e-05,1.5043066924e-05,-5.0077387641e-06
1.1171440000e+00,1.6067810066e-05,1.8568311134e-05,1.4139087398e-05,-2.9182776871e-06
1.1181440000e+00,3.4902304833e-06,1.3518976630e-05,5.0882831601e-06,-1.0386628674e-05
1.1191440000e+00,-5.7073834796e-06,9.0527018983e-06,-7.7801296356e-06,1.2515266462e-05
1.1201440000e+00,-4.7244270718e-06,2.2686364900e-05,7.6115787806e-07,1.7521420887e-05
1.1211440000e+00,1.1824536159e-05,1.3782509996e-05,1.4830235159e-05,1.8229422494e-05
1.1221440000e+00,1.9359189537e-05,1.4659189219e-05,1.9734292437e-05,1.3783484974e-05
1.1231440000e+00,8.4968032752e-06,1.4252836991e-06,6.4260066210e-06,1.3117408344e-05
1.1241440000e+00,1.4637181266e-05,-5.7422053032e-06,1.5326379071e-05,2.5566147087e-05
1.1251440000e+00,1.2485876141e-05,-6.0990614656e-06,1.4191320588e-05,2.9794935472e-05
1.1261440000e+00,3.3516436815e-05,9.9486032923e-06,3.3464064472e-05,3.9009821194e-05
1.1271440000e+00,2.9251710657e-05,2.0854307877e-05,3.1290750485e-05,9.9661538115e-06
1.1281440000e+00,4.1287599743e-05,1.2137934391e-05,3.9524209569e-05,1.5292393073e-05
1.1291440000e+00,1.1816317965e-05,1.4525055121e-05,1.9308070478e-05,9.8332729976e-06
1.1301440000e+00,1.3734873392e-05,1.3071582543e-05,1.1885962522e-05,1.8368849851e-05
1.1311440000e+00,1.0699088307e-05,3.2068397559e-05,1.2982716726e-05,1.5490739315e-05
1.1321440000e+00,1.5018970771e-05,2.8157184715e-05,1.6362544557e-05,1.4296761037e-05
1.1331440000e+00,1.4658214241e-05,4.0901351895e-05,1.7030570234e-05,4.1469738790e-06
1.1341440000e+00,6.4491282501e-06,7.8204202509e-06,3.5171131003e-06,-7.6069950410e-06
1.1351440000e+00,1.0812420896e-06,1.4728415408e-05,1.3277820017e-06,-2.3467782739e-06
1.1361440000e+00,-8.4244766185e-06,1.1814647223e-05,-9.0007124527e-06,1.4001888303e-05
1.1371440000e+00,1.7298700186e-05,1.4563080185e-05,2.1702293452e-05,1.8800086764e-05
1.1381440000e+00,1.4127944269e-05,1.5358415112e-05,1.4181988263e-05,7.3781802712e-06
1.1391440000e+00,2.0518065867e-05,8.8973956736e-06,2.0562638383e-05,1.5004345187e-05
1.1401440000e+00,9.3823973657e-06,2.7166240670e-06,1.2885911929e-05,1.4763237232e-05
1.1411440000e+00,1.6089956262e-05,-8.5391111497e-06,1.5229991732e-05,3.4499531466e-05
1.1421440000e+00,1.3758552086e-05,1.2059097571e-05,1.7092692360e-05,3.2835316233e-05
1.1431440000e+00,2.5719642508e-05,1.6629977836e-05,2.5026543881e-05,4.0183462261e-05
1.1441440000e+00,3.4747463360e-05,1.8940349037e-05,3.6801266106e-05,1.6250556655e-05
1.1451440000e+00,3.4423341276e-05,7.7592721937e-06,2.9792845453e-05,1.3796020539e-05
1.1461440000e+00,1.7515711079e-05,1.6431631593e-05,1.5255063772e-05,1.2531145330e-05
1.1471440000e+00,1.2461639926e-05,1.5862220607e-05,1.1145645658e-05,1.5508569049e-05
1.1481440000e+00,2.1302257665e-05,2.8796936022e-05,2.4048184059e-05,1.5488649296e-05
1.1491440000e+00,1.4910604477e-05,3.5754099372e-05,1.4746940906e-05,4.6605291573e-06
1.1501440000e+00,1.6587076971e-05,3.5711615055e-05,1.6730125935e-05,-3.5913660668e-07
1.1511440000e+00,-4.4312255341e-06,2.0634790417e-05,-4.3455629566e-06,-9.7053707577e-06
1.1521440000e+00,-2.6859930813e-07,9.6137546279e-06,-1.0922100273e-06,1.9423818230e-05
1.1531440000e+00,-1.2016856999e-05,1.7862259483e-05,-9.7153997558e-06,1.4256646864e-05
1.1541440000e+00,1.7718095478e-05,1.5921976228e-05,1.0890052181e-05,1.9938348487e-05
1.1551440000e+00,1.6355998014e-05,1.7217076675e-05,1.8953023755e-05,1.1374357200e-05
1.1561440000e+00,1.9030607291e-05,-1.5153674440e-06,1.7131553250e-05,1.5460234863e-05
1.1571440000e+00,1.5196562344e-05,1.1414144865e-06,1.3863296772e-05,1.5916264601e-05
1.1581440000e+00,1.3296255020e-05,-1.0643198038e-05,1.3227028830e-05,2.4681807190e-05
1.1591440000e+00,2.3598840926e-05,2.1374828066e-05,2.6586989406e-05,3.6352619645e-05
1.1601440000e+00,2.7581785616e-05,1.6074496671e-05,2.8524069421e-05,3.2641844882e-05
1.1611440000e+00,3.7923928176e-05,1.9801011149e-05,3.9000209654e-05,1.5693403839e-05
1.1621440000e+00,1.3182178009e-05,1.5649249690e-05,6.9023717515e-06,1.1442329196e-05
1.1631440000e+00,1.3883911379e-05,1.2935776795e-05,1.5106582396e-05,2.2626052669e-05
1.1641440000e+00,8.0872960098e-06,2.1307272618e-05,9.1453284767e-06,1.4916315195e-05
1.1651440000e+00,2.0104936993e-05,2.6421515940e-05,1.7305941583e-05,1.5292253011e-05
1.1661440000e+00,1.3751448023e-05,3.8224930904e-05,1.4673814803e-05,-4.2572546590e-06
1.1671440000e+00,1.5015627469e-05,1.8093060135e-05,1.3724844393e-05,-1.0864993101e-06
1.1681440000e+00,3.6643405110e-06,1.5478064597e-05,5.0866119636e-06,-1.0914948689e-05
1.1691440000e+00,-5.7565521274e-06,8.7564367277e-06,-7.1784052125e-06,1.3723451048e-05
1.1701440000e+00,-4.0146146603e-06,2.3073585908e-05,3.1780376730e-07,1.7261090761e-05
1.1711440000e+00,1.2547441656e-05,1.3858561033e-05,1.5665686078e-05,1.7701520846e-05
1.1721440000e+00,1.9867311494e-05,1.4911996914e-05,1.8736012862e-05,1.4367519725e-05
1.1731440000e+00,8.8264987426e-06,3.5304364587e-07,5.9109188442e-06,1.3211428268e-05
1.1741440000e+00,1.5504947442e-05,-5.7605911934e-06,1.5042788618e-05,2.5008297598e-05
1.1751440000e+00,1.3180784663e-05,-5.9713343035e-06,1.4047574950e-05,2.9332497434e-05
1.1761440000e+00,3.3405143768e-05,1.0507149454e-05,3.3453754440e-05,3.9169306547e-05
1.1771440000e+00,2.8921320336e-05,2.0408306227e-05,3.1096722523e-05,1.0701177416e-05
1.1781440000e+00,4.1357241571e-05,1.2037228771e-05,4.0118415200e-05,1.5098225049e-05
1.1791440000e+00,1.1404443285e-05,1.4749865841e-05,1.8134986021e-05,8.7241214715e-06
1.1801440000e+00,1.3424400095e-05,1.2936056009e-05,1.1992796317e-05,1.8964447008e-05
1.1811440000e+00,1.0693795048e-05,3.2527768781e-05,1.3228560420e-05,1.5280971638e-05
1.1821440000e+00,1.5084296138e-05,2.8422668038e-05,1.6001926269e-05,1.4783712686e-05
1.1831440000e+00,1.6323960153e-05,4.0514969442e-05,1.7972019123e-05,5.0562471188e-06
1.1841440000e+00,6.2863005041e-06,8.9319391918e-06,2.9081452340e-06,-7.0894002420e-06
1.1851440000e+00,1.3474216303e-06,1.5465249817e-05,5.0598202961e-07,-2.2609767711e-06
1.1861440000e+00,-8.4208559201e-06,1.1233814803e-05,-1.0525221114e-05,1.2997620615e-05
1.1871440000e+00,1.6947971744e-05,1.4756134078e-05,2.1118954464e-05,1.8953442122e-05
1.1881440000e+00,1.6368532670e-05,1.4371002180e-05,1.2258279639e-05,6.7380119617e-06
1.1891440000e+00,2.0723795387e-05,9.7807615020e-06,2.0125135052e-05,1.5081789570e-05
1.1901440000e+00,9.6762951216e-06,2.5719036785e-06,1.1289252143e-05,1.4378662854e-05
1.1911440000e+00,1.6691263227e-05,-8.5648798631e-06,1.4547758838e-05,3.3593601984e-05
1.1921440000e+00,1.4947237105e-05,1.1797653315e-05,1.6493613657e-05,3.1587434933e-05
1.1931440000e+00,2.5955177989e-05,1.5623898435e-05,2.4724708055e-05,4.0098078898e-05
1.1941440000e+00,3.5328434024e-05,1.9026290829e-05,3.6632030969e-05,1.5326240828e-05
1.1951440000e+00,3.4170672734e-05,7.2657749115e-06,2.9413145967e-05,1.2308283658e-05
1.1961440000e+00,1.7631318769e-05,1.6614238120e-05,1.4085600924e-05,1.1767428077e-05
1.1971440000e+00,9.6778276202e-06,1.5759565940e-05,1.2744952073e-05,1.4957961866e-05
1.1981440000e+00,2.0969917387e-05,2.9416210964e-05,2.3855687687e-05,1.5123575395e-05
1.1991440000e+00,1.5191130842e-05,3.5131481127e-05,1.5068835637e-05,5.6093599596e-06
1.2001440000e+00,1.6693493308e-05,3.6183526390e-05,1.5642841390e-05,9.9947988019e-07
1.2011440000e+00,-3.8775551729e-06,1.9435101422e-05,-4.2234073589e-06,-9.3727503554e-06
1.2021440000e+00,1.0343931223e-07,9.3934013421e-06,-1.4076977095e-06,1.9227562007e-05
1.2031440000e+00,-1.1660697965e-05,1.8426515453e-05,-1.0298320376e-05,1.4768391338e-05
1.2041440000e+00,1.7871034288e-05,1.5822384739e-05,1.1844872461e-05,1.8887141778e-05
1.2051440000e+00,1.7876465790e-05,1.7167489204e-05,1.8000015189e-05,1.0862751878e-05
1.2061440000e+00,1.9423958292e-05,-1.4076977095e-06,1.6294710804e-05,1.5180823539e-05
1.2071440000e+00,1.5267600247e-05,2.4717555789e-06,1.3132591448e-05,1.5483774405e-05
1.2081440000e+00,1.3380385099e-05,-1.0400418432e-05,1.3592520190e-05,2.5735660529e-05
1.2091440000e+00,2.3912378310e-05,2.1407560780e-05,2.7174368370e-05,3.6316407204e-05
1.2101440000e+00,2.7697533369e-05,1.5877960323e-05,2.9656202969e-05,3.3887637983e-05
1.2111440000e+00,3.8065027184e-05,1.9029354007e-05,3.8956750359e-05,1.6680956833e-05
1.2121440000e+00,1.2134173630e-05,1.5447003534e-05,7.4265130934e-06,1.2643968148e-05
1.2131440000e+00,1.3937119547e-05,1.3079383280e-05,1.5395884475e-05,2.2425059797e-05
1.2141440000e+00,7.9592900875e-06,2.1133302653e-05,9.4052402346e-06,1.5560801330e-05
1.2151440000e+00,1.9449726096e-05,2.7286494515e-05,1.6585683625e-05,1.5661089492e-05
1.2161440000e+00,1.3817192666e-05,3.8304882764e-05,1.5020224055e-05,-5.3317230595e-06
1.2171440000e+00,1.4984983864e-05,1.8468163034e-05,1.3112951819e-05,-2.2125045689e-06
1.2181440000e+00,3.3726712445e-06,1.3667317944e-05,4.3503346205e-06,-1.1015096788e-05
1.2191440000e+00,-5.9872131715e-06,9.0956027634e-06,-7.1013791967e-06,1.4801402358e-05
1.2201440000e+00,-4.0887157411e-06,2.2110407372e-05,-2.2305208347e-07,1.8552293113e-05
1.2211440000e+00,1.1829829418e-05,1.3543491150e-05,1.4087550881e-05,1.7979678887e-05
1.2221440000e+00,2.0862107704e-05,1.4617820852e-05,1.9905477529e-05,1.4448864022e-05
1.2231440000e+00,8.8887600214e-06,2.8395675145e-07,5.7398733588e-06,1.3417853552e-05
1.2241440000e+00,1.5090703528e-05,-5.7752167777e-06,1.4408888092e-05,2.4318960641e-05
1.2251440000e+00,1.2742305444e-05,-6.0036491050e-06,1.4264028323e-05,2.9466493288e-05
1.2261440000e+00,3.3377844375e-05,9.7683650893e-06,3.3223928767e-05,3.9041857235e-05
1.2271440000e+00,2.9631410143e-05,2.1277464839e-05,3.1526702514e-05,1.1970649211e-05
1.2281440000e+00,4.1259601858e-05,1.1803504094e-05,3.9756545448e-05,1.4891939827e-05
1.2291440000e+00,1.1647221982e-05,1.4039356756e-05,1.8390301193e-05,9.1566107585e-06
1.2301440000e+00,1.3220482288e-05,1.2545073332e-05,9.6293551906e-06,1.9662280465e-05
1.2311440000e+00,1.1315299162e-05,3.0949217035e-05,1.3404342099e-05,1.5236259969e-05
1.2321440000e+00,1.4809620552e-05,2.7741130907e-05,1.5862220607e-05,1.4548315448e-05
1.2331440000e+00,1.4551658751e-05,4.0271908802e-05,1.8549368178e-05,3.5864784422e-06
1.2341440000e+00,6.7009614213e-06,7.8500888776e-06,3.6792444007e-06,-6.9476050157e-06
1.2351440000e+00,1.8063760763e-06,1.4967294192e-05,6.9151383286e-07,-3.7737852381e-06
1.2361440000e+00,-8.7506896307e-06,1.0816926078e-05,-9.4449014796e-06,1.3190256141e-05
1.2371440000e+00,1.6946578398e-05,1.4350805031e-05,2.1560916139e-05,1.9072116629e-05
1.2381440000e+00,1.5631141650e-05,1.6406280338e-05,1.2885493561e-05,8.6207701315e-06
1.2391440000e+00,2.0816560209e-05,9.1850261015e-06,2.0044068151e-05,1.4965762603e-05
1.2401440000e+00,1.0158092664e-05,2.4920916530e-06,1.2657757907e-05,1.3890736227e-05
1.2411440000e+00,1.6123944079e-05,-7.7635550042e-06,1.6258494725e-05,3.3495958633e-05
1.2421440000e+00,1.4143544831e-05,1.2195042473e-05,1.6430794858e-05,3.1362760637e-05
1.2431440000e+00,2.6039866498e-05,1.6794476323e-05,2.5483270292e-05,4.1016963223e-05
1.2441440000e+00,3.4443677578e-05,1.9957153199e-05,3.7136393075e-05,1.5766112483e-05
1.2451440000e+00,3.3703778172e-05,7.3082574090e-06,3.0042448998e-05,1.2296723071e-05
1.2461440000e+00,1.8055312466e-05,1.6514646632e-05,1.4802238184e-05,1.2173592040e-05
1.2471440000e+00,1.0324960385e-05,1.5294064724e-05,1.2438100384e-05,1.4926344193e-05
1.2481440000e+00,2.1743522666e-05,2.8384503821e-05,2.4096934794e-05,1.5764859199e-05
1.2491440000e+00,1.4849735635e-05,3.5193046642e-05,1.4900158021e-05,6.3060792854e-06
1.2501440000e+00,1.7090324036e-05,3.6626461224e-05,1.6196372599e-05,1.0769241499e-06
1.2511440000e+00,-3.5577493236e-06,2.0564728402e-05,-3.8006678551e-06,-8.6864783952e-06
1.2521440000e+00,9.6196330901e-08,1.0690312592e-05,-1.2583808484e-06,1.8390161131e-05
1.2531440000e+00,-1.1186421943e-05,1.8195436496e-05,-1.0867591300e-05,1.5100175006e-05
1.2541440000e+00,1.8094313418e-05,1.5894675016e-05,1.1662544239e-05,1.9578847059e-05
1.2551440000e+00,1.6292202417e-05,1.6677335225e-05,1.9338991478e-05,1.0373153600e-05
1.2561440000e+00,1.9222128685e-05,-3.0979592793e-06,1.6556015908e-05,1.5538515072e-05
1.2571440000e+00,1.4934701539e-05,2.6933147979e-07,1.3483597286e-05,1.5004484339e-05
1.2581440000e+00,1.3863296772e-05,-1.1087805433e-05,1.3506580217e-05,2.5465998988e-05
1.2591440000e+00,2.3150612833e-05,2.0819206838e-05,2.7183143175e-05,3.5628880141e-05
1.2601440000e+00,2.7577607398e-05,1.5034709577e-05,2.9676260965e-05,3.3847521991e-05
1.2611440000e+00,3.7282090489e-05,2.0021085220e-05,3.9686761738e-05,1.8337370420e-05
1.2621440000e+00,1.2138212696e-05,1.5445191821e-05,8.5604578999e-06,1.0921531612e-05
1.2631440000e+00,1.4041445866e-05,1.3140808733e-05,1.5884506865e-05,2.2275604351e-05
1.2641440000e+00,7.1950162237e-06,2.1788931917e-05,9.0208050096e-06,1.5102404177e-05
1.2651440000e+00,1.9678436729e-05,2.7314630643e-05,1.6675245206e-05,1.6340258298e-05
1.2661440000e+00,1.3758830391e-05,3.7868492655e-05,1.4880378330e-05,-3.7910569972e-06
1.2671440000e+00,1.5061592421e-05,1.8513848772e-05,1.3570094779e-05,-5.3575394077e-07
1.2681440000e+00,3.8183934521e-06,1.4858649592e-05,4.8452252486e-06,-1.0833465240e-05
1.2691440000e+00,-5.1365805120e-06,8.9170353021e-06,-7.3309256550e-06,1.4936233129e-05
1.2701440000e+00,-4.1461025830e-06,2.3140304620e-05,-5.4801131455e-07,1.7341320927e-05
1.2711440000e+00,1.2548555787e-05,1.3872210729e-05,1.4598876987e-05,1.8094035113e-05
1.2721440000e+00,1.9416715077e-05,1.4823549463e-05,1.8693948732e-05,1.5189737496e-05
1.2731440000e+00,9.2219370345e-06,9.5184338988e-07,5.6884759942e-06,1.2541452634e-05
1.2741440000e+00,1.5383348000e-05,-5.5147479543e-06,1.4428388567e-05,2.4260041755e-05
1.2751440000e+00,1.3307258087e-05,-6.9828447522e-06,1.3780977497e-05,2.7292484447e-05
1.2761440000e+00,3.3015832742e-05,9.3638718681e-06,3.2647832995e-05,3.7633930333e-05
1.2771440000e+00,2.8183232644e-05,2.0978413886e-05,3.1877851143e-05,1.1490523320e-05
1.2781440000e+00,4.1266564949e-05,1.1747788449e-05,3.9699298213e-05,1.4287289559e-05
1.2791440000e+00,1.0832944099e-05,1.4427831957e-05,1.7540363842e-05,8.7432035798e-06
1.2801440000e+00,1.3398213923e-05,1.3536527149e-05,1.0981564628e-05,1.9968434572e-05
1.2811440000e+00,1.0143188774e-05,3.2482083043e-05,1.2543402590e-05,1.4973004909e-05
1.2821440000e+00,1.4639827896e-05,2.9883800380e-05,1.5956937204e-05,1.4694011043e-05
1.2831440000e+00,1.6568550564e-05,4.1221021092e-05,1.7616694095e-05,4.4825192163e-06
1.2841440000e+00,7.0820537985e-06,8.0391027950e-06,3.2510727124e-06,-6.0039278651e-06
1.2851440000e+00,1.9118172077e-06,1.4605981050e-05,2.2977366143e-07,-3.7027484723e-06
1.2861440000e+00,-8.0290383266e-06,1.1043408449e-05,-9.9595717984e-06,1.1885683307e-05
1.2871440000e+00,1.7435619156e-05,1.4529233340e-05,2.0503301130e-05,1.8537250071e-05
1.2881440000e+00,1.6076724933e-05,1.4594837921e-05,1.3369102817e-05,8.6486270447e-06
1.2891440000e+00,2.0895815396e-05,9.3654043667e-06,1.9256394808e-05,1.4477975128e-05
1.2901440000e+00,9.5147206594e-06,4.7985640776e-06,1.2372913261e-05,1.4989302144e-05
1.2911440000e+00,1.6065163436e-05,-8.2432634372e-06,1.5295039702e-05,3.3545824408e-05
1.2921440000e+00,1.4133237528e-05,1.1322680621e-05,1.5887710106e-05,3.0810206226e-05
1.2931440000e+00,2.6355910450e-05,1.6566043996e-05,2.4238592232e-05,3.9987204218e-05
1.2941440000e+00,3.4791341022e-05,1.9907149181e-05,3.6279354390e-05,1.3564384062e-05
1.2951440000e+00,3.4297703678e-05,6.9369152698e-06,3.0696686736e-05,1.3579148799e-05
1.2961440000e+00,1.7534654035e-05,1.5925876141e-05,1.5498539142e-05,1.1066112165e-05
1.2971440000e+00,1.0258798284e-05,1.5259660358e-05,1.2439493730e-05,1.5243503185e-05
1.2981440000e+00,2.0971589038e-05,2.9570541301e-05,2.2990849175e-05,1.5909858121e-05
1.2991440000e+00,1.5156448171e-05,3.6141460441e-05,1.4474771888e-05,6.1369837567e-06
1.3001440000e+00,1.7035445126e-05,3.6938607082e-05,1.5935485862e-05,1.3432430706e-06
1.3011440000e+00,-4.0838408495e-06,1.9923305445e-05,-4.3167306103e-06,-9.2982318165e-06
1.3021440000e+00,2.4453819947e-07,1.1304851796e-05,-2.8087970350e-06,1.7651098460e-05
1.3031440000e+00,-1.1791071302e-05,1.8404925868e-05,-1.1053401067e-05,1.4434517652e-05
1.3041440000e+00,1.6448762835e-05,1.5896765035e-05,1.0740595826e-05,1.9732620785e-05
1.3051440000e+00,1.5557736333e-05,1.6563397367e-05,1.7793729057e-05,9.6102730822e-06
1.3061440000e+00,1.8999686290e-05,-2.4311868856e-06,1.6841277102e-05,1.6130072254e-05
1.3071440000e+00,1.4799034034e-05,2.9217474662e-07,1.3294722521e-05,1.5480432921e-05
1.3081440000e+00,1.3083004887e-05,-1.0578568435e-05,1.3092197150e-05,2.6134302971e-05
1.3091440000e+00,2.3751361368e-05,2.1158513846e-05,2.6127478122e-05,3.6167228245e-05
1.3101440000e+00,2.7834732464e-05,1.5732126485e-05,2.9108245144e-05,3.4734650399e-05
1.3111440000e+00,3.7595069443e-05,1.8957760403e-05,3.9161364839e-05,1.8183040083e-05
