# Saved on 2025-06-25T13:30:54.389824
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE34
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -5
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 11
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.9
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S),Conductance_Target_7 (S),Conductance_Target_8 (S),Conductance_Target_9 (S),Conductance_Target_10 (S),Conductance_Target_11 (S)
9.7314400000e-01,3.8943624531e-04,5.0026512326e-04,5.5318854720e-04,6.3612380472e-04,7.5183881563e-04,8.1875230535e-04,9.2376169050e-04,1.0158656369e-03,1.0789209045e-03,1.2266503472e-03,1.3085610408e-03
9.7414400000e-01,3.9929684135e-04,5.0080514484e-04,5.5350436014e-04,6.4633808506e-04,7.5249663496e-04,8.2469821791e-04,9.3057627964e-04,1.0238699906e-03,1.0865667718e-03,1.2171469280e-03,1.2968061492e-03
9.7514400000e-01,3.9726815885e-04,5.0190643378e-04,5.5636810430e-04,6.4411600761e-04,7.5115771324e-04,8.2291095168e-04,9.1984453320e-04,1.0078639025e-03,1.0845710494e-03,1.2169130059e-03,1.3019387552e-03
9.7614400000e-01,4.0445374907e-04,5.0269485655e-04,5.6018849136e-04,6.5097701736e-04,7.4527160905e-04,8.2289938291e-04,9.2634632892e-04,1.0163684783e-03,1.0833206034e-03,1.2087054347e-03,1.3062451035e-03
9.7714400000e-01,3.9731847210e-04,5.1098028052e-04,5.5158627219e-04,6.5092768637e-04,7.4725830927e-04,8.2976912381e-04,9.2558715551e-04,1.0133215255e-03,1.0885501979e-03,1.2143427011e-03,1.2959752348e-03
9.7814400000e-01,3.9854698116e-04,5.0613765779e-04,5.5329852330e-04,6.5474210714e-04,7.4730407505e-04,8.2339560322e-04,9.2545400548e-04,1.0173074406e-03,1.0860810289e-03,1.2113904813e-03,1.3027939713e-03
9.7914400000e-01,3.9509402995e-04,5.0378468586e-04,5.5631044233e-04,6.5345775511e-04,7.5219541031e-04,8.2692844444e-04,9.1506910394e-04,1.0175521311e-03,1.0888264660e-03,1.2128346134e-03,1.2941325258e-03
9.8014400000e-01,3.9664653741e-04,5.0457860198e-04,5.6856399169e-04,6.4648265834e-04,7.4458643212e-04,8.2783182734e-04,9.2517198937e-04,1.0211210611e-03,1.0816864233e-03,1.2190054258e-03,1.2987676018e-03
9.8114400000e-01,3.9726986870e-04,5.1197512221e-04,5.6039632909e-04,6.5110900323e-04,7.4581701483e-04,8.3541715867e-04,9.2386355391e-04,1.0248018953e-03,1.0915695748e-03,1.2033039820e-03,1.2820954726e-03
9.8214400000e-01,3.9150902012e-04,5.0545411796e-04,5.6647171732e-04,6.4958789153e-04,7.4906078225e-04,8.3282728156e-04,9.3448754342e-04,1.0126551933e-03,1.0857571760e-03,1.2110465468e-03,1.2978971063e-03
9.8314400000e-01,3.9225433284e-04,5.0578040828e-04,5.5947628425e-04,6.4961772296e-04,7.5934338383e-04,8.3563332737e-04,9.2704656709e-04,1.0230473708e-03,1.0867587844e-03,1.2026019249e-03,1.2996449368e-03
9.8414400000e-01,3.8567508454e-04,5.0174330681e-04,5.5996810261e-04,6.4028965426e-04,7.5212381489e-04,8.1742000475e-04,9.3090580776e-04,1.0178729281e-03,1.0732322698e-03,1.2207515829e-03,1.3033043069e-03
9.8514400000e-01,3.9687416574e-04,5.0017053582e-04,5.6091063016e-04,6.4342908445e-04,7.5770461990e-04,8.3043370978e-04,9.3326940259e-04,1.0176270735e-03,1.0827081860e-03,1.2041407172e-03,1.2931240781e-03
9.8614400000e-01,3.9197864680e-04,4.9437137932e-04,5.6195662182e-04,6.3763305661e-04,7.4724659498e-04,8.2570499217e-04,9.2384958407e-04,1.0081508663e-03,1.0794910486e-03,1.2057401909e-03,1.2960826280e-03
9.8714400000e-01,3.9288312109e-04,4.9886428314e-04,5.6105127442e-04,6.5320156864e-04,7.5214134995e-04,8.2964259491e-04,9.2590089480e-04,1.0158742225e-03,1.0886918608e-03,1.1987258040e-03,1.2984575005e-03
9.8814400000e-01,3.8491747546e-04,5.0606864534e-04,5.5758078815e-04,6.4536230639e-04,7.5097734225e-04,8.2741076767e-04,9.2543901701e-04,1.0123621905e-03,1.0841014591e-03,1.2103620247e-03,1.2940650049e-03
9.8914400000e-01,3.9165264752e-04,5.0074748287e-04,5.5616354075e-04,6.4686442784e-04,7.4884068454e-04,8.2771686721e-04,9.2898641014e-04,1.0235694208e-03,1.0856502922e-03,1.2038324348e-03,1.2934090046e-03
9.9014400000e-01,3.9206177462e-04,5.0072401791e-04,5.5212673033e-04,6.4612038841e-04,7.5053656474e-04,8.3203631220e-04,9.1773035820e-04,1.0042886424e-03,1.0884833318e-03,1.2118201266e-03,1.2921159214e-03
9.9114400000e-01,3.9580951125e-04,5.0116479542e-04,5.6257285905e-04,6.4493338868e-04,7.4747615145e-04,8.2360187662e-04,9.2163019872e-04,1.0185706924e-03,1.0843803466e-03,1.2133107521e-03,1.2964848429e-03
9.9214400000e-01,3.9884274884e-04,5.0862960052e-04,5.5793774663e-04,6.4830666815e-04,7.4938565376e-04,8.2644692156e-04,9.1753063316e-04,1.0246020247e-03,1.0898846085e-03,1.2101918401e-03,1.2920063455e-03
9.9314400000e-01,4.0018563595e-04,5.1091767091e-04,5.5917684222e-04,6.4599356847e-04,7.4457595474e-04,8.2751670561e-04,9.3906390248e-04,1.0073596059e-03,1.0866294178e-03,1.2235618487e-03,1.2982767657e-03
9.9414400000e-01,3.9497528633e-04,5.1195787819e-04,5.5231175793e-04,6.5292835643e-04,7.5875694165e-04,8.2883932919e-04,9.2580994533e-04,1.0213194037e-03,1.0890351405e-03,1.2099068408e-03,1.2963260815e-03
9.9514400000e-01,3.9150490920e-04,4.9877424317e-04,5.5668420828e-04,6.4594576543e-04,7.5146082963e-04,8.1907419371e-04,9.2635411420e-04,1.0102998203e-03,1.0711677169e-03,1.2082295871e-03,1.2928254728e-03
9.9614400000e-01,3.9971331717e-04,5.0672646466e-04,5.5771128245e-04,6.4795734943e-04,7.4906798545e-04,8.2763021055e-04,9.2404225143e-04,1.0165936692e-03,1.0838722665e-03,1.2142977357e-03,1.2799842807e-03
9.9714400000e-01,3.9805192500e-04,5.0464026572e-04,5.6125838455e-04,6.4705200202e-04,7.4469200626e-04,8.2446771557e-04,9.2558999313e-04,1.0052704602e-03,1.0846798978e-03,1.2020504073e-03,1.2873984815e-03
9.9814400000e-01,3.9784663386e-04,5.0536815252e-04,5.6569359003e-04,6.5609077865e-04,7.4811287050e-04,8.3575730969e-04,9.2682683317e-04,1.0143117834e-03,1.0899231711e-03,1.2029030040e-03,1.2750680617e-03
9.9914400000e-01,3.8700607547e-04,5.0499438657e-04,5.6471842981e-04,6.4768195443e-04,7.5033647590e-04,8.2991471572e-04,9.2042886536e-04,1.0193427443e-03,1.0812303663e-03,1.2141100160e-03,1.2830806372e-03
1.0001440000e+00,3.9010563341e-04,5.0442296924e-04,5.6278320699e-04,6.4982115873e-04,7.5165677117e-04,8.3590901340e-04,9.3141730758e-04,1.0261032003e-03,1.0852218111e-03,1.2132482516e-03,1.2770907779e-03
1.0011440000e+00,3.8328889786e-04,5.0298862334e-04,5.5988810345e-04,6.4273597673e-04,7.5479416410e-04,8.3374463429e-04,9.2475718702e-04,1.0139846563e-03,1.0859652684e-03,1.2107489601e-03,1.2737067300e-03
1.0021440000e+00,3.9073191147e-04,4.9631522415e-04,5.6662960560e-04,6.4254127210e-04,7.5570802437e-04,8.2675469457e-04,9.2228488938e-04,1.0175838543e-03,1.0793309048e-03,1.2104836060e-03,1.2783501006e-03
1.0031440000e+00,3.9353046304e-04,5.0192538765e-04,5.6395929278e-04,6.4032923547e-04,7.5525495049e-04,8.3052233094e-04,9.2767906608e-04,1.0148801084e-03,1.0824928904e-03,1.2091724057e-03,1.2738422083e-03
1.0041440000e+00,3.9149570512e-04,5.0254060625e-04,5.6318924180e-04,6.4082843892e-04,7.4987125117e-04,8.2981045125e-04,9.3607559393e-04,1.0042278882e-03,1.0790727538e-03,1.2056541163e-03,1.2786168372e-03
1.0051440000e+00,3.8982358092e-04,5.0186219596e-04,5.5231586884e-04,6.4779422246e-04,7.5637079135e-04,8.3034363342e-04,9.2600079370e-04,1.0212721827e-03,1.0861799819e-03,1.2057878484e-03,1.2756558135e-03
1.0061440000e+00,3.9222715714e-04,4.9216261687e-04,5.5667685956e-04,6.4423205913e-04,7.5420481153e-04,8.2170183305e-04,9.2602742370e-04,1.0173699411e-03,1.0781041783e-03,1.2119497842e-03,1.2954371050e-03
1.0071440000e+00,3.9578742872e-04,5.0046219258e-04,5.6949618738e-04,6.4408988692e-04,7.5346462836e-04,8.2316357293e-04,9.1735266324e-04,1.0214588110e-03,1.0833385750e-03,1.2128648086e-03,1.2810813496e-03
1.0081440000e+00,3.9815455239e-04,4.9844667956e-04,5.7557172113e-04,6.4591666160e-04,7.4137322372e-04,8.2080201537e-04,9.2543108622e-04,1.0114992619e-03,1.0839797324e-03,1.2185767991e-03,1.2782499834e-03
1.0091440000e+00,4.0136335883e-04,5.0754682889e-04,5.7780976931e-04,6.5521940996e-04,7.4844581832e-04,8.3969207481e-04,9.1892790806e-04,1.0063923401e-03,1.0944832320e-03,1.2086015340e-03,1.2745364802e-03
1.0101440000e+00,3.9224669308e-04,5.1002407417e-04,5.7625780755e-04,6.5128770075e-04,7.4278716056e-04,8.2709892013e-04,9.1731744760e-04,1.0080583161e-03,1.0864354408e-03,1.2038117711e-03,1.2871529907e-03
1.0111440000e+00,3.9509388444e-04,5.0974471378e-04,5.7608122006e-04,6.5569111030e-04,7.5328505773e-04,8.2726633991e-04,9.2669492005e-04,1.0274926171e-03,1.0902056238e-03,1.2010423234e-03,1.3028344256e-03
1.0121440000e+00,3.9407317672e-04,5.0983744586e-04,5.7463781559e-04,6.4130545070e-04,7.4960858910e-04,8.2583042968e-04,9.2278278316e-04,1.0287036275e-03,1.0805298371e-03,1.2155201694e-03,1.2973968114e-03
1.0131440000e+00,4.0055489080e-04,5.0264832680e-04,5.7965236920e-04,6.5021260525e-04,7.5056894275e-04,8.2566046331e-04,9.2484864581e-04,1.0207188461e-03,1.0858255700e-03,1.2029437494e-03,1.3038267207e-03
1.0141440000e+00,3.9575083065e-04,5.0451981224e-04,5.7936002122e-04,6.4859828854e-04,7.5244759500e-04,8.3090140834e-04,9.2395064712e-04,1.0096356709e-03,1.0835708963e-03,1.2199589401e-03,1.2972815603e-03
1.0151440000e+00,3.9568945795e-04,5.0527767598e-04,5.8395638916e-04,6.4825406298e-04,7.5107498560e-04,8.2677761384e-04,9.3226990430e-04,1.0169393499e-03,1.0792624380e-03,1.2115745631e-03,1.3040509657e-03
1.0161440000e+00,3.9271504647e-04,5.0420399930e-04,5.7228611695e-04,6.4739848312e-04,7.5291973189e-04,8.3516089944e-04,9.2930975370e-04,1.0242405551e-03,1.0836430738e-03,1.2154693104e-03,1.2973649427e-03
1.0171440000e+00,3.8645601308e-04,4.9661608500e-04,5.7875848142e-04,6.4647290856e-04,7.5108648161e-04,8.3011065726e-04,9.3082991953e-04,1.0212276538e-03,1.0824339552e-03,1.2044131290e-03,1.3083354861e-03
1.0181440000e+00,3.8556354411e-04,4.9720700190e-04,5.7845201809e-04,6.4783860580e-04,7.5413721788e-04,8.2974962424e-04,9.0740002634e-04,1.0219159594e-03,1.0827973892e-03,1.2108585361e-03,1.3013160788e-03
1.0191440000e+00,3.9055983507e-04,4.9216672778e-04,5.8423942392e-04,6.4051797381e-04,7.4338349805e-04,8.2807098806e-04,9.2556598247e-04,1.0145333363e-03,1.0793656838e-03,1.2061361485e-03,1.2990861433e-03
1.0201440000e+00,3.9281978388e-04,5.0718492275e-04,5.7890592871e-04,6.5004336648e-04,7.5033371104e-04,8.3693026681e-04,9.2244845291e-04,1.0188361921e-03,1.0978826322e-03,1.2069736840e-03,1.2849467748e-03
1.0211440000e+00,3.8555888750e-04,4.9977232266e-04,5.7831755839e-04,6.4764797571e-04,7.5191826909e-04,8.2851656771e-04,9.2584676167e-04,1.0119052604e-03,1.0839949391e-03,1.2156061712e-03,1.2982622138e-03
1.0221440000e+00,3.9122358430e-04,5.0207043387e-04,5.7636112615e-04,6.4564235799e-04,7.5729774835e-04,8.3119812189e-04,9.2465372290e-04,1.0266223399e-03,1.0843553173e-03,1.2115256686e-03,1.2974659330e-03
1.0231440000e+00,3.8870661228e-04,5.0008911785e-04,5.7008583099e-04,6.3715298893e-04,7.5051008025e-04,8.1983387645e-04,9.2456022685e-04,1.0086636030e-03,1.0770565132e-03,1.2295368651e-03,1.3029183901e-03
1.0241440000e+00,3.9876809751e-04,5.0372120313e-04,5.7130557252e-04,6.4804102294e-04,7.5049058069e-04,8.2487742475e-04,9.3013011792e-04,1.0168399604e-03,1.0883404320e-03,1.2199641787e-03,1.2994042481e-03
1.0251440000e+00,3.9651153202e-04,5.0068116252e-04,5.7346289395e-04,6.4396881498e-04,7.5044648838e-04,8.2248392573e-04,9.1937406978e-04,1.0179945093e-03,1.0849160026e-03,1.2165382213e-03,1.2992252596e-03
1.0261440000e+00,4.0381331928e-04,5.0211878261e-04,5.7648878283e-04,6.5080945205e-04,7.4550574936e-04,8.2219878095e-04,9.2286929430e-04,1.0233046487e-03,1.0845046199e-03,1.2120120664e-03,1.3078349002e-03
1.0271440000e+00,3.9357484638e-04,5.0930364523e-04,5.6906417740e-04,6.5043001086e-04,7.4550429417e-04,8.2881051640e-04,9.2707159638e-04,1.0159484373e-03,1.0894468869e-03,1.2179920304e-03,1.3017089805e-03
1.0281440000e+00,3.9567377826e-04,5.0421160267e-04,5.7286433730e-04,6.5413041739e-04,7.4476098234e-04,8.2641752670e-04,9.2540889455e-04,1.0070666758e-03,1.0857639427e-03,1.2034185056e-03,1.3056630269e-03
1.0291440000e+00,3.9955666580e-04,5.0352144171e-04,5.7518140238e-04,6.5293090302e-04,7.5321324402e-04,8.2772014139e-04,9.1715657618e-04,1.0206997831e-03,1.0913407459e-03,1.1988115148e-03,1.2974784477e-03
1.0301440000e+00,3.9752671000e-04,5.0338105211e-04,5.8457560954e-04,6.6162385338e-04,7.4451447290e-04,8.2657476014e-04,9.2272130132e-04,1.0192849004e-03,1.0802503675e-03,1.2164385407e-03,1.3004292850e-03
1.0311440000e+00,4.0296963562e-04,5.1186514611e-04,5.8042427554e-04,6.6361964855e-04,7.4692776252e-04,8.3551531134e-04,9.2277718068e-04,1.0248732724e-03,1.0907775140e-03,1.2111404067e-03,1.2838210387e-03
1.0321440000e+00,3.9402570110e-04,5.0505346735e-04,5.8555899159e-04,6.5064763476e-04,7.4905641668e-04,8.3173741587e-04,9.3285867479e-04,1.0008808749e-03,1.0838825983e-03,1.2024241005e-03,1.2970488751e-03
1.0331440000e+00,3.8962625695e-04,5.0631224440e-04,5.7747882238e-04,6.5015679866e-04,7.5942480180e-04,8.3431645180e-04,9.2830414360e-04,1.0192026821e-03,1.0839047900e-03,1.2094918930e-03,1.3023335487e-03
1.0341440000e+00,3.8486727135e-04,4.9704824050e-04,5.7678724261e-04,6.3940868131e-04,7.5296571595e-04,8.1711099483e-04,9.3143484264e-04,1.0149324225e-03,1.0734314856e-03,1.2172559218e-03,1.2857973343e-03
1.0351440000e+00,3.9646391087e-04,4.9857590056e-04,5.7913763158e-04,6.4312131144e-04,7.5804433436e-04,8.3129569248e-04,9.3176946393e-04,1.0106406990e-03,1.0827880760e-03,1.2109505769e-03,1.2756127398e-03
1.0361440000e+00,3.9146631025e-04,4.9357251555e-04,5.7819215726e-04,6.3879582740e-04,7.4609342846e-04,8.2336053310e-04,9.2246504209e-04,9.9597746157e-04,1.0778951400e-03,1.2128111121e-03,1.2786625302e-03
1.0371440000e+00,3.9233236748e-04,4.9712583859e-04,5.8105179050e-04,6.5293344960e-04,7.5330885011e-04,8.3348095359e-04,9.2663780379e-04,1.0125278641e-03,1.0836136789e-03,1.2022900773e-03,1.2763876293e-03
1.0381440000e+00,3.8519327063e-04,5.0346941862e-04,5.7451372413e-04,6.4526735514e-04,7.5116848166e-04,8.2914622908e-04,9.2452195531e-04,1.0110264702e-03,1.0830036626e-03,1.2084047194e-03,1.2714719924e-03
1.0391440000e+00,3.9019552787e-04,4.9880520237e-04,5.7369939896e-04,6.4947082137e-04,7.4948839028e-04,8.2790909801e-04,9.2746486189e-04,1.0219603428e-03,1.0843850032e-03,1.2075901759e-03,1.2785656145e-03
1.0401440000e+00,3.9377911889e-04,4.9762886192e-04,5.6902259530e-04,6.5016160079e-04,7.5156502135e-04,8.2864724391e-04,9.1831469035e-04,1.0141936218e-03,1.0880234913e-03,1.2174250151e-03,1.2710616284e-03
1.0411440000e+00,3.9384995034e-04,4.9959657190e-04,5.8429457567e-04,6.4487081545e-04,7.4873983976e-04,8.2005273725e-04,9.2197034974e-04,1.0257503891e-03,1.0812969413e-03,1.2124117347e-03,1.2795311341e-03
1.0421440000e+00,3.9909620682e-04,5.0718041166e-04,5.7466455473e-04,6.4808271418e-04,7.5010873843e-04,8.2671394921e-04,9.2080379545e-04,1.0203514103e-03,1.0911659774e-03,1.2151168630e-03,1.2718071230e-03
1.0431440000e+00,4.0119077312e-04,5.0632865168e-04,5.7545043092e-04,6.4643303631e-04,7.4534822488e-04,8.2563150499e-04,9.4006150903e-04,1.0122227832e-03,1.0841698531e-03,1.2239809439e-03,1.2795427756e-03
1.0441440000e+00,3.9711801946e-04,5.1052466006e-04,5.6986813433e-04,6.5303378506e-04,7.5729331002e-04,8.2639140601e-04,9.2418318673e-04,1.0192090122e-03,1.0876667511e-03,1.2084105401e-03,1.2818721007e-03
1.0451440000e+00,3.9371170715e-04,4.9625981774e-04,5.7325240050e-04,6.4357976953e-04,7.5201525760e-04,8.1849175331e-04,9.2562957434e-04,1.0149298760e-03,1.0724605818e-03,1.2172361312e-03,1.2904405594e-03
1.0461440000e+00,4.0106213419e-04,5.0511640438e-04,5.7468081650e-04,6.4768704760e-04,7.4896845035e-04,8.2728613052e-04,9.2383037554e-04,1.0205383296e-03,1.0837568698e-03,1.2125090143e-03,1.2794611393e-03
1.0471440000e+00,3.9787209971e-04,5.0369970268e-04,5.7529363403e-04,6.4679654315e-04,7.4339433922e-04,8.2426304289e-04,9.2587899417e-04,1.0074348393e-03,1.0845038923e-03,1.2193759176e-03,1.2812227942e-03
1.0481440000e+00,3.9629623643e-04,5.0402544730e-04,5.8257930505e-04,6.5528525738e-04,7.5251700764e-04,8.3371305664e-04,9.2651869636e-04,1.0126902635e-03,1.0910120182e-03,1.2034255633e-03,1.2739541125e-03
1.0491440000e+00,3.8630587369e-04,5.0522678066e-04,5.8067973441e-04,6.4759726229e-04,7.5001589721e-04,8.3001286839e-04,9.2143513029e-04,1.0196043149e-03,1.0804031626e-03,1.2141712796e-03,1.2793138740e-03
1.0501440000e+00,3.8886395487e-04,5.0203962019e-04,5.7786248362e-04,6.4978652517e-04,7.5200805441e-04,8.3359380369e-04,9.3040674983e-04,1.0248580656e-03,1.0834238492e-03,1.2217438780e-03,1.2784769933e-03
1.0511440000e+00,3.8549143937e-04,5.0039900088e-04,5.7599809224e-04,6.4307751018e-04,7.5674921391e-04,8.3383099991e-04,9.2441434390e-04,1.0131104500e-03,1.0843831842e-03,1.2114949641e-03,1.2692822202e-03
1.0521440000e+00,3.9309845306e-04,4.9466627388e-04,5.8330384491e-04,6.4357176598e-04,7.5710602687e-04,8.2734164607e-04,9.2212627351e-04,1.0150788876e-03,1.0796769493e-03,1.2032575614e-03,1.2727505236e-03
1.0531440000e+00,3.9216611185e-04,4.9987396778e-04,5.8093391999e-04,6.4059902797e-04,7.5540621765e-04,8.2958693383e-04,9.2541187769e-04,1.0014667350e-03,1.0806398495e-03,1.2098276056e-03,1.2782463455e-03
1.0541440000e+00,3.9198981540e-04,5.0003396609e-04,5.8038636780e-04,6.4191292040e-04,7.4979718192e-04,8.3039456513e-04,9.3279901193e-04,1.0106468835e-03,1.0775383271e-03,1.2106908252e-03,1.2798122771e-03
1.0551440000e+00,3.8994163333e-04,5.0071299484e-04,5.6919183407e-04,6.4952131652e-04,7.5627205661e-04,8.2587255747e-04,9.2582355137e-04,1.0128681606e-03,1.0845635552e-03,1.2085925118e-03,1.2732669711e-03
1.0561440000e+00,3.8986305299e-04,4.9135043810e-04,5.7214081608e-04,6.4300977101e-04,7.5430536526e-04,8.2225349615e-04,9.2751761258e-04,1.0156302596e-03,1.0781993478e-03,1.2112547847e-03,1.2973038247e-03
1.0571440000e+00,3.9396363718e-04,4.9978996685e-04,5.6858589232e-04,6.4394851506e-04,7.5235569966e-04,8.2268976257e-04,9.1757996415e-04,1.0181071411e-03,1.0834223940e-03,1.2046745542e-03,1.2837925169e-03
1.0581440000e+00,3.9709131670e-04,4.9822458095e-04,5.7509361795e-04,6.4351210312e-04,7.4194249464e-04,8.2270882558e-04,9.2288362794e-04,1.0057953477e-03,1.0822756303e-03,1.2144292123e-03,1.2978786253e-03
1.0591440000e+00,4.0120743506e-04,5.0553131587e-04,5.7551504142e-04,6.5399624873e-04,7.4749128544e-04,8.4153893113e-04,9.1885005531e-04,1.0135740013e-03,1.0929512064e-03,1.2068972865e-03,1.2983816850e-03
1.0601440000e+00,3.9058119000e-04,5.0528702559e-04,5.7440371165e-04,6.4879110141e-04,7.4367599154e-04,8.2909915363e-04,9.1837304353e-04,1.0279085109e-03,1.0857707093e-03,1.2123995839e-03,1.3055551972e-03
1.0611440000e+00,3.9511083742e-04,5.0944330724e-04,5.7512090279e-04,6.5466716478e-04,7.5303694757e-04,8.2755344920e-04,9.2723028501e-04,1.0124965775e-03,1.0889489931e-03,1.2136629084e-03,1.3016267621e-03
1.0621440000e+00,3.9474864025e-04,5.0771392125e-04,5.7321522036e-04,6.4134597778e-04,7.4966243119e-04,8.2452643255e-04,9.2339680123e-04,1.0171075701e-03,1.0775176634e-03,1.2202881771e-03,1.2977606093e-03
1.0631440000e+00,4.0069156967e-04,5.0342317991e-04,5.8007848565e-04,6.4944098995e-04,7.5003852544e-04,8.2796344941e-04,9.2428825155e-04,1.0199815733e-03,1.0852231935e-03,1.2120010797e-03,1.3013675925e-03
1.0641440000e+00,3.9550966903e-04,5.0449776609e-04,5.7979868870e-04,6.4723128162e-04,7.5214447861e-04,8.2912702055e-04,9.2436275736e-04,1.0081484652e-03,1.0833202396e-03,1.2118333689e-03,1.3000590843e-03
1.0651440000e+00,3.9801714593e-04,5.0591315812e-04,5.8372173953e-04,6.4691528678e-04,7.5133611972e-04,8.2519509306e-04,9.3217873655e-04,1.0187779844e-03,1.0783239122e-03,1.1948962492e-03,1.3081727957e-03
1.0661440000e+00,3.9291266148e-04,5.0964263210e-04,5.7004159316e-04,6.4925945480e-04,7.5303854828e-04,8.3377060946e-04,9.3010879937e-04,1.0143459804e-03,1.0827048391e-03,1.2072411482e-03,1.2998189777e-03
1.0671440000e+00,3.8832731661e-04,4.9564641813e-04,5.7848352299e-04,6.4577878220e-04,7.5058575021e-04,8.2785401901e-04,9.3035916507e-04,1.0164579726e-03,1.0805833153e-03,1.2121903274e-03,1.3074127492e-03
1.0681440000e+00,3.8877533370e-04,4.9861137086e-04,5.7612673118e-04,6.4625877712e-04,7.5651805673e-04,8.3075377916e-04,9.1009766038e-04,1.0149506852e-03,1.0842800839e-03,1.2055628031e-03,1.3000512263e-03
1.0691440000e+00,3.9281316276e-04,4.9446993216e-04,5.8144425566e-04,6.3987899921e-04,7.4592222518e-04,8.3040344180e-04,9.2607588158e-04,1.0030567501e-03,1.0794743866e-03,1.2089867960e-03,1.3001229672e-03
1.0701440000e+00,3.9327191189e-04,5.0788908993e-04,5.7815526816e-04,6.5173684561e-04,7.5085081335e-04,8.3540653577e-04,9.2350477644e-04,1.0164220294e-03,1.0942857625e-03,1.2132957636e-03,1.2861139840e-03
1.0711440000e+00,3.8694048271e-04,5.0311191444e-04,5.7777328038e-04,6.6263892222e-04,7.5287352956e-04,8.3289669419e-04,9.2728841992e-04,1.0192647460e-03,1.0850142280e-03,1.2097881699e-03,1.2985164358e-03
1.0721440000e+00,3.8881717046e-04,5.0247035688e-04,5.7684730564e-04,6.4619329351e-04,7.5976393418e-04,8.3447863290e-04,9.2659560323e-04,1.0190273315e-03,1.0801397730e-03,1.2144794164e-03,1.2898528075e-03
1.0731440000e+00,3.8988338929e-04,4.9998365284e-04,5.6970766309e-04,6.3978288381e-04,7.5069925515e-04,8.1978992966e-04,9.2483322078e-04,1.0171254689e-03,1.0753561219e-03,1.2328980665e-03,1.2983538909e-03
1.0741440000e+00,4.0092327254e-04,5.0109934818e-04,5.7099343394e-04,6.5012325649e-04,7.5295480201e-04,8.2464051957e-04,9.3008646218e-04,1.0197299707e-03,1.0856414883e-03,1.2191969290e-03,1.2940725719e-03
1.0751440000e+00,3.9725160605e-04,5.0295398978e-04,5.7384899264e-04,6.4621366619e-04,7.4883348134e-04,8.2129452494e-04,9.2056863650e-04,1.0072008445e-03,1.0807222134e-03,1.2159243488e-03,1.2968255032e-03
1.0761440000e+00,4.0421833546e-04,5.0680675486e-04,5.7540237322e-04,6.5124011599e-04,7.4490490078e-04,8.2601167378e-04,9.2653986940e-04,1.0161872342e-03,1.0836389993e-03,1.2103061454e-03,1.3033741561e-03
