# Saved on 2025-07-09T13:58:03.021910
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE01
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 4000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.00075
#   num_level: 8
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.3
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_400.00 uS,Conductance_Target_450.00 uS,Conductance_Target_500.00 uS,Conductance_Target_550.00 uS,Conductance_Target_600.00 uS,Conductance_Target_650.00 uS,Conductance_Target_700.00 uS,Conductance_Target_750.00 uS
6.5714400000e-01,3.9000220568e-04,4.2762942030e-04,4.8686211812e-04,5.7238718000e-04,6.0302689235e-04,6.3964376750e-04,6.9924768468e-04,7.5877425843e-04
6.5814400000e-01,3.9014670620e-04,4.2791845772e-04,4.8636109568e-04,5.5847231124e-04,6.0584210587e-04,6.4025945903e-04,6.9634705142e-04,7.5704629126e-04
6.5914400000e-01,3.9060563722e-04,4.2851763283e-04,4.8714282457e-04,5.7403995015e-04,5.9963338572e-04,6.3992600190e-04,6.9938359957e-04,7.5983269198e-04
6.6014400000e-01,3.9013775677e-04,4.2872306949e-04,4.8744739615e-04,5.6938100897e-04,5.9996360505e-04,6.4038926212e-04,6.9669520599e-04,7.5711686804e-04
6.6114400000e-01,3.9075610403e-04,4.3902062316e-04,4.8707617680e-04,5.6163004047e-04,6.0438000219e-04,6.3984516601e-04,6.9658453867e-04,7.5836440374e-04
6.6214400000e-01,3.9055248635e-04,4.4249572966e-04,4.8876110668e-04,5.6963333918e-04,6.0208425566e-04,6.3972460339e-04,6.9726149377e-04,7.5968651799e-04
6.6314400000e-01,3.9054310037e-04,4.3171599827e-04,4.8693887948e-04,5.7164823374e-04,6.0414546169e-04,6.3983163272e-04,6.9944639108e-04,7.5789575931e-04
6.6414400000e-01,3.8933096221e-04,4.3101998017e-04,4.8638143198e-04,5.7055738580e-04,6.0517384554e-04,6.3953353674e-04,6.9948844612e-04,7.5700598245e-04
6.6514400000e-01,3.9030961489e-04,4.3137770263e-04,4.8629346566e-04,5.6882763602e-04,6.0111575294e-04,6.3985418819e-04,6.9884983532e-04,7.5879637734e-04
6.6614400000e-01,3.9074362576e-04,4.4163196435e-04,4.8914556828e-04,5.6440560002e-04,6.0747657699e-04,6.3979510742e-04,6.9877736678e-04,7.5746131188e-04
6.6714400000e-01,3.9019443648e-04,4.3954249122e-04,4.8826175771e-04,5.5737989896e-04,6.0194768594e-04,6.4030071371e-04,6.9968402386e-04,7.5889256550e-04
6.6814400000e-01,3.9101905713e-04,4.3933388952e-04,4.8688707466e-04,5.5948316003e-04,6.0025566199e-04,6.4006359025e-04,6.9753536081e-04,7.5830619608e-04
6.6914400000e-01,3.9623191697e-04,4.2820887757e-04,4.8600402806e-04,5.6199878600e-04,6.0234215198e-04,6.3940628024e-04,6.9598718255e-04,7.5894153269e-04
6.7014400000e-01,3.9663656935e-04,4.3892512622e-04,4.8768233682e-04,5.7259778259e-04,6.0117643443e-04,6.4029904024e-04,6.9834481110e-04,7.5937554357e-04
6.7114400000e-01,3.9585698687e-04,4.4165379222e-04,4.8809852160e-04,5.5862299632e-04,5.9948652051e-04,6.4028514316e-04,6.9898429501e-04,7.5844356616e-04
6.7214400000e-01,3.9004396967e-04,4.4195636292e-04,4.8695015721e-04,5.6979675719e-04,6.0629034124e-04,6.3975196099e-04,6.9614769018e-04,7.5936477515e-04
6.7314400000e-01,3.9045731683e-04,4.4221513235e-04,4.8741847422e-04,5.6974080508e-04,6.0377624322e-04,6.3978717662e-04,6.9660403824e-04,7.5941468822e-04
6.7414400000e-01,3.9025646402e-04,4.3833169912e-04,4.8911479098e-04,5.6039269111e-04,6.0234517150e-04,6.3940809923e-04,6.9576002716e-04,7.5942982221e-04
6.7514400000e-01,3.9118396671e-04,4.3916392315e-04,4.8936868552e-04,5.6170421885e-04,6.0727063101e-04,6.3973202487e-04,6.9594832894e-04,7.5884199759e-04
6.7614400000e-01,3.8989914174e-04,4.2772593588e-04,4.8736386816e-04,5.6161487009e-04,6.0591861256e-04,6.3967665483e-04,6.9633941166e-04,7.5913492765e-04
6.7714400000e-01,3.8797326852e-04,4.3942211050e-04,4.8728194088e-04,5.5858872656e-04,6.0121965362e-04,6.4019273850e-04,6.9761743362e-04,7.5317642768e-04
6.7814400000e-01,3.8843438233e-04,4.3880085286e-04,4.8827725550e-04,5.5906526541e-04,6.0326292441e-04,6.3990933995e-04,7.0070418587e-04,7.6039017586e-04
6.7914400000e-01,3.8849892007e-04,4.3882970203e-04,4.9006612244e-04,5.6897370087e-04,6.0289799876e-04,6.4003710577e-04,6.9921763497e-04,7.5893258327e-04
6.8014400000e-01,3.8852511352e-04,4.4319287554e-04,4.8809495638e-04,5.6859364122e-04,5.9879930632e-04,6.4115913119e-04,6.9971145422e-04,7.5912532338e-04
6.8114400000e-01,3.8815895095e-04,4.3867068598e-04,4.8732657888e-04,5.6956076151e-04,5.9902533394e-04,6.4062769525e-04,7.0013309596e-04,7.5877418567e-04
6.8214400000e-01,3.8814221625e-04,4.3882097088e-04,4.8717280151e-04,5.5865995819e-04,6.0412727180e-04,6.3987725298e-04,6.9954403443e-04,7.5972755440e-04
6.8314400000e-01,3.8859463530e-04,4.3899239245e-04,4.8719059123e-04,5.6954097090e-04,6.0238096921e-04,6.4012077928e-04,6.9965222792e-04,7.5997551903e-04
6.8414400000e-01,3.9055790694e-04,4.3869393267e-04,4.8703026550e-04,5.6946530094e-04,6.0599224526e-04,6.4078230935e-04,6.9939102104e-04,7.5926378486e-04
6.8514400000e-01,3.9017671952e-04,4.4181153498e-04,4.8806861741e-04,5.5929394875e-04,6.0291138652e-04,6.4083942561e-04,7.0012531069e-04,7.5921649113e-04
6.8614400000e-01,3.9074100641e-04,4.3571046263e-04,4.8639289162e-04,5.5899319705e-04,6.0328591644e-04,6.4032719820e-04,6.9915127824e-04,7.5902156823e-04
6.8714400000e-01,3.9056380047e-04,4.4178646931e-04,4.8635050916e-04,5.7233093685e-04,6.0651040258e-04,6.3991028583e-04,6.9682711910e-04,7.5949901657e-04
6.8814400000e-01,3.9090944483e-04,4.4337255531e-04,4.8664762289e-04,5.6990560552e-04,6.0220849264e-04,6.3973850047e-04,6.9604924647e-04,7.6096795965e-04
6.8914400000e-01,3.8965077692e-04,4.4377808081e-04,4.8675454309e-04,5.8205314417e-04,6.0223577748e-04,6.3971507188e-04,6.9863686804e-04,7.4941235653e-04
6.9014400000e-01,3.9050493797e-04,4.4432916184e-04,4.8656456784e-04,5.8197056205e-04,6.0453592596e-04,6.4048261265e-04,6.9880894443e-04,7.5550706242e-04
6.9114400000e-01,3.9120084693e-04,4.2898693209e-04,4.8743488151e-04,5.7330529671e-04,6.0056947405e-04,6.4014748204e-04,6.9968220487e-04,7.6001495472e-04
6.9214400000e-01,3.8978454540e-04,4.4087559218e-04,4.8619342124e-04,5.8186353272e-04,6.0498059611e-04,6.4025465690e-04,6.9656969572e-04,7.5967131124e-04
6.9314400000e-01,3.9109410864e-04,4.3219424697e-04,4.8758942285e-04,5.7145553001e-04,6.0474420025e-04,6.4095242124e-04,6.9931535108e-04,7.4931391282e-04
6.9414400000e-01,3.9021302655e-04,4.4053536840e-04,4.8713554861e-04,5.7176086557e-04,6.0590213252e-04,6.4039311837e-04,6.9902765972e-04,7.5937023212e-04
6.9514400000e-01,3.9028946048e-04,4.4051197619e-04,4.8780413636e-04,5.8483135945e-04,6.0456753999e-04,6.4031228248e-04,6.9846508268e-04,7.5895353802e-04
6.9614400000e-01,3.9012124034e-04,4.4047457777e-04,4.8883783165e-04,5.7397202909e-04,6.0105034208e-04,6.4029663918e-04,6.9696558057e-04,7.5941599789e-04
6.9714400000e-01,3.9057347749e-04,4.3937736336e-04,4.8670037359e-04,5.7117591496e-04,6.0313330323e-04,6.4071333327e-04,7.0062604209e-04,7.5777381426e-04
6.9814400000e-01,3.9052756620e-04,4.3934243877e-04,4.8638517910e-04,5.7365399698e-04,5.9958783822e-04,6.3979205152e-04,7.0045884058e-04,7.5899952208e-04
6.9914400000e-01,3.9073926018e-04,4.3903859478e-04,4.8720554332e-04,5.7427572756e-04,6.0695838329e-04,6.3973646320e-04,7.0079397119e-04,7.5867712440e-04
7.0014400000e-01,3.9022190322e-04,4.3863768951e-04,4.8863235861e-04,5.7191675296e-04,6.0620513977e-04,6.4031708462e-04,7.0081361628e-04,7.5853218732e-04
7.0114400000e-01,3.9053360524e-04,4.2859039240e-04,4.8870177125e-04,5.8202531363e-04,6.0588736233e-04,6.3973697252e-04,6.9986504968e-04,7.5897201896e-04
7.0214400000e-01,3.8962582039e-04,4.3893091060e-04,4.8655412684e-04,5.7249468227e-04,6.0675611167e-04,6.3977524405e-04,7.0004694862e-04,7.6004937000e-04
7.0314400000e-01,3.9056914829e-04,4.3936619477e-04,4.8741170758e-04,5.5916996644e-04,6.0354112065e-04,6.3995554228e-04,7.0017573307e-04,7.5968164310e-04
7.0414400000e-01,3.9035516238e-04,4.3905190978e-04,4.8754733143e-04,5.6588010921e-04,6.0169870267e-04,6.3980973209e-04,6.9884794357e-04,7.5968149758e-04
7.0514400000e-01,3.8983715058e-04,4.3850362999e-04,4.8694746511e-04,5.7246710639e-04,6.0037087678e-04,6.3986233727e-04,7.0161346230e-04,7.5861898949e-04
7.0614400000e-01,3.8982834667e-04,4.3624419050e-04,4.8914382205e-04,5.7341228967e-04,6.0407637648e-04,6.4057901909e-04,7.0100708399e-04,7.5880576333e-04
7.0714400000e-01,3.9043748984e-04,4.3971253035e-04,4.8874226195e-04,5.5886233895e-04,6.0149792262e-04,6.3997089455e-04,7.0048277848e-04,7.5976851804e-04
7.0814400000e-01,3.9067614125e-04,4.2817006033e-04,4.8672496632e-04,5.6158674852e-04,6.0094302171e-04,6.4004379965e-04,7.0075075200e-04,7.5998541433e-04
7.0914400000e-01,3.8797363231e-04,4.3979944166e-04,4.8714573495e-04,5.7005265262e-04,6.0163554735e-04,6.4008199843e-04,7.0113543188e-04,7.6009848271e-04
7.1014400000e-01,3.8821821363e-04,4.3890428060e-04,4.8736303143e-04,5.6957134802e-04,6.0322421632e-04,6.4052568632e-04,7.0068083005e-04,7.5756455772e-04
7.1114400000e-01,3.8847480027e-04,4.3960797484e-04,4.8714195145e-04,5.6954140746e-04,6.0476704675e-04,6.3991421484e-04,7.0022142609e-04,7.5933079643e-04
7.1214400000e-01,3.8896723709e-04,4.3964661018e-04,4.8623121984e-04,5.7267727243e-04,6.0614911490e-04,6.4016800025e-04,7.0080255682e-04,7.5940799434e-04
7.1314400000e-01,3.8848607801e-04,4.3947904487e-04,4.8800855438e-04,5.5882723245e-04,6.0281246988e-04,6.4034124080e-04,6.9979534601e-04,7.5636533438e-04
7.1414400000e-01,3.8861086068e-04,4.3930536776e-04,4.8849873565e-04,5.6936671172e-04,6.0405964177e-04,6.4001200371e-04,6.9978414103e-04,7.5968695455e-04
7.1514400000e-01,3.8848516851e-04,4.3861968152e-04,4.8921599955e-04,5.7240038586e-04,6.0489721363e-04,6.4012536313e-04,7.0061119914e-04,7.6128635556e-04
7.1614400000e-01,3.8777812733e-04,4.2779527575e-04,4.8686386435e-04,5.5957374570e-04,6.0599901190e-04,6.4040854340e-04,7.0047251938e-04,7.5718657172e-04
7.1714400000e-01,3.8880356442e-04,4.3925589125e-04,4.8650792451e-04,5.5854699895e-04,6.0486388975e-04,6.4002037107e-04,7.0006513852e-04,7.5464813563e-04
7.1814400000e-01,3.8865055103e-04,4.2869349272e-04,4.8799603974e-04,5.6436281739e-04,6.0421207309e-04,6.3930769102e-04,6.9993722718e-04,7.5521871622e-04
7.1914400000e-01,3.8808142563e-04,4.3149870180e-04,4.8636062274e-04,5.7209283113e-04,6.0498474340e-04,6.4011546783e-04,7.0027344918e-04,7.5226336776e-04
7.2014400000e-01,3.8856298488e-04,4.4168813474e-04,4.8671750847e-04,5.6933906308e-04,6.0530077462e-04,6.3992694777e-04,7.0006746682e-04,7.5601972640e-04
7.2114400000e-01,3.8870763092e-04,4.3435655243e-04,4.8773326853e-04,5.6992670579e-04,6.0639773437e-04,6.3993058575e-04,7.0069785579e-04,7.5605450547e-04
7.2214400000e-01,3.8800666516e-04,4.2772167944e-04,4.8631198297e-04,5.5934553529e-04,6.0314690927e-04,6.4004947490e-04,6.9748857641e-04,7.5066091085e-04
7.2314400000e-01,3.8882502849e-04,4.4258791604e-04,4.8852009058e-04,5.5821517890e-04,6.0521466366e-04,6.3988823968e-04,6.9648856879e-04,7.4452917033e-04
7.2414400000e-01,3.8867401599e-04,4.2818406655e-04,4.8826092097e-04,5.5850090575e-04,6.0314996517e-04,6.4009844209e-04,6.9677495048e-04,7.5568241300e-04
7.2514400000e-01,3.8435839087e-04,4.4072450692e-04,4.8838592193e-04,5.5882886954e-04,6.0498128732e-04,6.4018837293e-04,6.9573579822e-04,7.4629620940e-04
7.2614400000e-01,3.8450874854e-04,4.3822528824e-04,4.8823778343e-04,5.5906635680e-04,6.0515230871e-04,6.4031068177e-04,6.9999878178e-04,7.5910938904e-04
7.2714400000e-01,3.8406975364e-04,4.3947693484e-04,4.8856541980e-04,5.7113928051e-04,6.0483103880e-04,6.4052161179e-04,6.9702560722e-04,7.5818315963e-04
7.2814400000e-01,3.8433619920e-04,4.3887714128e-04,4.8696514568e-04,5.6992525060e-04,6.0332356952e-04,6.4053368988e-04,6.9662528404e-04,7.5927462603e-04
7.2914400000e-01,3.8437752664e-04,4.3914118578e-04,4.8745758249e-04,5.5805212469e-04,6.0515874793e-04,6.4045620093e-04,6.9727218943e-04,7.5986266893e-04
7.3014400000e-01,3.8450165448e-04,4.3960120820e-04,4.8694295401e-04,5.5830325437e-04,6.0468250012e-04,6.4047155320e-04,6.9723311753e-04,7.5589545304e-04
7.3114400000e-01,3.8461454096e-04,4.3895026465e-04,4.8863970733e-04,5.6980934460e-04,6.0237151047e-04,6.4059298893e-04,7.0090500230e-04,7.5660369475e-04
7.3214400000e-01,3.8869584387e-04,4.3862091843e-04,4.8715257435e-04,5.6936227338e-04,6.0385933466e-04,6.4055835537e-04,6.9660418376e-04,7.5437164924e-04
7.3314400000e-01,3.8833997678e-04,4.3849609938e-04,4.8586131015e-04,5.5925363995e-04,6.0177513660e-04,6.4062129240e-04,6.9755587901e-04,7.5660507719e-04
7.3414400000e-01,3.8804231735e-04,4.3892032409e-04,4.8647267249e-04,5.6501794461e-04,6.0277456214e-04,6.4047984779e-04,7.0025998866e-04,7.5773168646e-04
7.3514400000e-01,3.9056292735e-04,4.4045627874e-04,4.8695914302e-04,5.6160857639e-04,6.0565864260e-04,6.3975130615e-04,6.9970883487e-04,7.5641954027e-04
7.3614400000e-01,3.9047481550e-04,4.4012685976e-04,4.8553403758e-04,5.6017648603e-04,6.0500671680e-04,6.4020539867e-04,6.9639805588e-04,7.5469164585e-04
7.3714400000e-01,3.8969690650e-04,4.4002936193e-04,4.8605972552e-04,5.6966033299e-04,6.0627113271e-04,6.4027633925e-04,6.9676221756e-04,7.5670759543e-04
7.3814400000e-01,3.9033275243e-04,4.4009797421e-04,4.8705602239e-04,5.6590502936e-04,6.0619571741e-04,6.4046274929e-04,6.9887042628e-04,7.5287476648e-04
7.3914400000e-01,3.9063306758e-04,4.4130290917e-04,4.8596150009e-04,5.5877659179e-04,6.0548827605e-04,6.4026935434e-04,6.9837908086e-04,7.5668584032e-04
7.4014400000e-01,3.9046477468e-04,4.4065618567e-04,4.8813930334e-04,5.6088985730e-04,6.0490147007e-04,6.4008563641e-04,6.9744150096e-04,7.5714684499e-04
7.4114400000e-01,3.9065598685e-04,4.4173451897e-04,4.8762591177e-04,5.5893746321e-04,6.0556412791e-04,6.4023319283e-04,6.9660294685e-04,7.4257077358e-04
7.4214400000e-01,3.9002476115e-04,4.4214906666e-04,4.9066991778e-04,5.6964512623e-04,6.0592785303e-04,6.3997205871e-04,6.9745947258e-04,7.5648982602e-04
7.4314400000e-01,3.8854283048e-04,4.4165848522e-04,4.8845100537e-04,5.6026798120e-04,6.0552829382e-04,6.4067753556e-04,6.9741086918e-04,7.5062213000e-04
7.4414400000e-01,3.8872596633e-04,4.4175943913e-04,4.8659872846e-04,5.6423665228e-04,6.0268244852e-04,6.4014209784e-04,6.9994472142e-04,7.5522992120e-04
7.4514400000e-01,3.8835070882e-04,4.4154294301e-04,4.8648806114e-04,5.7240631577e-04,6.0474929342e-04,6.4049374487e-04,6.9708381488e-04,7.5537907833e-04
7.4614400000e-01,3.8779566239e-04,4.3046275096e-04,4.8724501539e-04,5.6985874835e-04,6.0588248743e-04,6.4101484895e-04,6.9850619184e-04,7.5531519542e-04
7.4714400000e-01,3.8881713408e-04,4.4181593694e-04,4.8669047828e-04,5.5914755649e-04,6.0631133238e-04,6.4144405769e-04,6.9861576776e-04,7.4195479101e-04
7.4814400000e-01,3.8817906898e-04,4.4431584683e-04,4.8799858632e-04,5.6164542912e-04,6.0493195633e-04,6.4058585849e-04,6.9957735832e-04,7.5467105489e-04
7.4914400000e-01,3.8810856495e-04,4.3349282350e-04,4.8667032388e-04,5.5822209106e-04,6.0603331804e-04,6.4021849539e-04,7.0050977229e-04,7.5404095696e-04
7.5014400000e-01,3.8747159124e-04,4.3354291847e-04,4.8718709877e-04,5.6930592109e-04,6.0411424784e-04,6.3994099037e-04,6.9936817454e-04,7.5473559264e-04
7.5114400000e-01,3.8841484638e-04,4.4421514758e-04,4.8586953199e-04,5.6201944972e-04,6.0571506765e-04,6.3969382609e-04,7.0075577241e-04,7.4632698670e-04
7.5214400000e-01,3.8740705349e-04,4.4370561227e-04,4.8667843657e-04,5.5930224335e-04,6.0692542320e-04,6.3984785811e-04,6.9724934292e-04,7.5457966886e-04
7.5314400000e-01,3.8835081796e-04,4.4419455662e-04,4.8627258366e-04,5.5902517488e-04,6.0582358856e-04,6.4052932430e-04,6.9942158007e-04,7.5447700510e-04
7.5414400000e-01,3.8826216041e-04,4.3409167120e-04,4.8624304327e-04,5.6996603234e-04,6.0193331592e-04,6.4114567067e-04,7.0098838478e-04,7.5778334576e-04
7.5514400000e-01,3.8828176912e-04,4.4453838200e-04,4.8838282964e-04,5.5906926718e-04,5.9851401602e-04,6.4143750933e-04,6.9800509664e-04,7.5620453572e-04
7.5614400000e-01,3.8843652874e-04,4.4456093747e-04,4.8544992751e-04,5.5885262555e-04,6.0027636209e-04,6.4075939008e-04,6.9758585596e-04,7.4542047514e-04
7.5714400000e-01,3.8857840991e-04,4.3417279812e-04,4.8636891734e-04,5.7480319811e-04,6.0503600253e-04,6.3986146415e-04,7.0014510129e-04,7.5573341746e-04
7.5814400000e-01,3.8790109102e-04,4.3470190576e-04,4.8707432143e-04,5.6574408518e-04,6.0141959693e-04,6.3986757596e-04,7.0047761255e-04,7.5459836808e-04
7.5914400000e-01,3.8831531128e-04,4.4101772801e-04,4.8686411901e-04,5.5856053223e-04,6.0340742493e-04,6.4000269049e-04,6.9806301326e-04,7.5657168054e-04
7.6014400000e-01,3.8792808482e-04,4.3502524932e-04,4.8672154662e-04,5.5930955568e-04,6.0039943492e-04,6.4045874751e-04,6.9747140515e-04,7.5689400546e-04
7.6114400000e-01,3.8828875404e-04,4.3176616600e-04,4.8617512221e-04,5.5850061472e-04,6.0449918237e-04,6.3992272771e-04,6.9950721809e-04,7.5634729001e-04
7.6214400000e-01,3.8828806282e-04,4.4301334128e-04,4.8660091124e-04,5.5840580899e-04,6.0041737015e-04,6.4048588683e-04,6.9882218668e-04,7.5632167864e-04
7.6314400000e-01,3.9691076381e-04,4.3231560994e-04,4.8602487368e-04,5.6185246649e-04,6.0622165620e-04,6.4040337747e-04,6.9944027928e-04,7.5698859291e-04
7.6414400000e-01,3.9591115637e-04,4.4308701035e-04,4.8930385674e-04,5.7232955442e-04,6.0670328821e-04,6.4077357820e-04,7.0056936238e-04,7.5696567365e-04
7.6514400000e-01,3.9564041799e-04,4.4301577873e-04,4.8682486522e-04,5.7231736719e-04,6.0487775045e-04,6.4080777520e-04,6.9754009019e-04,7.5615251262e-04
7.6614400000e-01,3.9550668589e-04,4.4228589104e-04,4.8673984566e-04,5.6697870605e-04,6.0065551224e-04,6.4056199335e-04,7.0080517617e-04,7.5460033258e-04
7.6714400000e-01,3.9546484913e-04,4.4188258471e-04,4.8821912060e-04,5.8843710576e-04,6.0123194999e-04,6.4094449044e-04,6.9697089202e-04,7.5568852481e-04
7.6814400000e-01,3.9556405682e-04,4.4236410758e-04,4.8669175158e-04,5.6169199524e-04,6.0552581999e-04,6.4029874920e-04,6.9967783929e-04,7.5665855547e-04
7.6914400000e-01,3.9564572944e-04,4.4306380005e-04,4.8640584282e-04,5.6968434365e-04,6.0531187046e-04,6.4051295340e-04,7.0028821938e-04,7.5524461863e-04
7.7014400000e-01,3.9597300201e-04,4.3179861677e-04,4.8714176955e-04,5.5851829529e-04,6.0572467191e-04,6.4022548031e-04,6.9982677815e-04,7.5434887549e-04
7.7114400000e-01,3.9513193769e-04,4.3113959691e-04,4.8559853894e-04,5.5872576922e-04,6.0608621425e-04,6.4113548433e-04,6.9865185651e-04,7.5575364463e-04
7.7214400000e-01,3.9512171497e-04,4.4180076657e-04,4.8778692872e-04,5.7549837948e-04,6.0398007918e-04,6.4074913098e-04,6.9893161708e-04,7.5659561844e-04
7.7314400000e-01,3.9590420783e-04,4.3099567847e-04,4.8673700803e-04,5.5849694036e-04,5.9779136791e-04,6.4044528699e-04,6.9972062192e-04,7.5568139437e-04
7.7414400000e-01,3.9604317863e-04,4.4250064093e-04,4.8606423661e-04,5.7051227486e-04,6.0185378970e-04,6.4117957663e-04,6.9943271228e-04,7.5570671470e-04
7.7514400000e-01,3.9572285459e-04,4.4297314162e-04,4.8715195589e-04,5.6951204897e-04,6.0570837377e-04,6.4045285399e-04,6.9990295742e-04,7.5490570453e-04
7.7614400000e-01,3.9555307012e-04,4.4263026211e-04,4.8679354222e-04,5.6959608628e-04,6.0403781390e-04,6.4043095335e-04,6.9981535489e-04,7.4860392488e-04
7.7714400000e-01,3.9533861127e-04,4.4343902118e-04,4.8844234698e-04,5.6714761740e-04,6.0528731410e-04,6.4031970396e-04,7.0036789111e-04,7.5770352851e-04
7.7814400000e-01,3.9544705942e-04,4.4300282752e-04,4.8678019084e-04,5.5871736549e-04,6.0176909756e-04,6.4045801992e-04,7.0135065471e-04,7.5547774031e-04
7.7914400000e-01,3.9575959818e-04,4.3224881665e-04,4.8617814173e-04,5.6827248045e-04,6.0541329731e-04,6.3988896727e-04,7.0063062594e-04,7.5267285865e-04
7.8014400000e-01,3.9588765503e-04,4.4332973630e-04,4.8703936045e-04,5.6894299632e-04,5.9821471950e-04,6.3981227868e-04,7.0015790698e-04,7.5498282968e-04
7.8114400000e-01,3.9536560507e-04,4.3569965783e-04,4.8804155085e-04,5.7225624914e-04,5.9959100327e-04,6.4010047936e-04,7.0028741902e-04,7.5456438935e-04
7.8214400000e-01,3.9361657400e-04,4.4446231186e-04,4.8660382163e-04,5.6179149396e-04,6.0548871261e-04,6.4019455749e-04,7.0104630140e-04,7.5267540524e-04
7.8314400000e-01,3.9425394789e-04,4.4395579607e-04,4.8650952522e-04,5.6174780184e-04,5.9887479438e-04,6.3990839408e-04,7.0032998337e-04,7.5350755651e-04
7.8414400000e-01,3.9287646359e-04,4.3390744395e-04,4.8900954425e-04,5.6083095842e-04,6.0560581915e-04,6.4057931013e-04,7.0000278356e-04,7.5589312473e-04
7.8514400000e-01,3.8845784729e-04,4.4426542445e-04,4.8667687224e-04,5.5927095673e-04,6.0445890995e-04,6.3999897975e-04,6.9956564403e-04,7.5667339843e-04
7.8614400000e-01,3.8917929487e-04,4.4472275476e-04,4.8914193030e-04,5.6172681070e-04,6.0288399254e-04,6.3961888372e-04,7.0026340836e-04,7.5535783253e-04
7.8714400000e-01,3.9001559344e-04,4.3352367356e-04,4.8628651712e-04,5.5863558373e-04,6.0246002249e-04,6.4021405706e-04,7.0091358793e-04,7.5510622992e-04
7.8814400000e-01,3.8838952605e-04,4.4475862524e-04,4.8692600103e-04,5.9087182308e-04,6.0189489886e-04,6.4059509896e-04,6.9751811679e-04,7.5581185229e-04
7.8914400000e-01,3.8735419366e-04,4.4378877647e-04,4.8618385335e-04,5.5893033277e-04,6.0462811234e-04,6.4034575189e-04,7.0104244514e-04,7.5607218605e-04
7.9014400000e-01,3.8631307689e-04,4.4454114686e-04,4.8674108257e-04,5.6211796618e-04,6.0489008320e-04,6.4039064455e-04,7.0065201726e-04,7.5583579019e-04
7.9114400000e-01,3.8750364183e-04,4.4461383368e-04,4.8731315474e-04,5.7181732700e-04,6.0689802922e-04,6.4077787101e-04,6.9945323048e-04,7.5555595686e-04
7.9214400000e-01,3.8723999751e-04,4.4411881390e-04,4.8814275942e-04,5.5887991039e-04,6.0086644226e-04,6.4090294472e-04,7.0038033300e-04,7.5569456385e-04
7.9314400000e-01,3.8701033191e-04,4.4426022214e-04,4.8669138778e-04,5.5941374740e-04,6.0646092606e-04,6.4017636760e-04,7.0011075877e-04,7.5427684351e-04
7.9414400000e-01,3.8798636524e-04,4.4400374463e-04,4.9138809118e-04,5.7002136600e-04,6.0401212977e-04,6.4079918957e-04,6.9977781095e-04,7.5523763371e-04
