# Saved on 2025-06-25T11:40:04.665062
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0003
#   max_gtarget: 0.0013
#   num_level: 11
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S)
7.7814400000e-01,3.1092011341e-04,3.9686427044e-04,5.0307458878e-04,6.0017824580e-04,6.9571447966e-04,7.9259378253e-04
7.7914400000e-01,2.9905813790e-04,3.9232330892e-04,4.9284048146e-04,5.8625635575e-04,6.9701680331e-04,7.9180907051e-04
7.8014400000e-01,3.0190745747e-04,4.0258975787e-04,4.9651625886e-04,5.9567966673e-04,7.0348694862e-04,7.9117795394e-04
7.8114400000e-01,2.9926637581e-04,4.0067476220e-04,4.9102698540e-04,5.8937894210e-04,6.9855523179e-04,7.8307224612e-04
7.8214400000e-01,3.0298881029e-04,4.0639897634e-04,4.9814429076e-04,5.9656395024e-04,6.9757916208e-04,7.8554308857e-04
7.8314400000e-01,3.0264625821e-04,3.9957743866e-04,4.9910289817e-04,5.9283360315e-04,6.9931804319e-04,7.8318931628e-04
7.8414400000e-01,2.9875729524e-04,3.9683571231e-04,4.9882710300e-04,5.9455833252e-04,7.0812908234e-04,7.9677796748e-04
7.8514400000e-01,2.9501819881e-04,3.9902566641e-04,4.9794609367e-04,5.9355374106e-04,7.0430207415e-04,7.8797536844e-04
7.8614400000e-01,2.9078655643e-04,4.0076862206e-04,4.9670979934e-04,5.8870657085e-04,7.0918751589e-04,7.8919722000e-04
7.8714400000e-01,2.9898348657e-04,3.9956230466e-04,5.0206475862e-04,5.8858175180e-04,6.9525958679e-04,7.9035249655e-04
7.8814400000e-01,2.9668848583e-04,3.9457165258e-04,5.0339349400e-04,5.9119243815e-04,7.0380912803e-04,7.8900469816e-04
7.8914400000e-01,2.9701081075e-04,3.9053116780e-04,5.0617483794e-04,5.9063939261e-04,7.0159243478e-04,7.9065081081e-04
7.9014400000e-01,2.8836813726e-04,3.8847083488e-04,4.9080674216e-04,5.8377954701e-04,7.0135676651e-04,7.8915669292e-04
7.9114400000e-01,2.9492361136e-04,4.0099424950e-04,4.9665071856e-04,5.8932932006e-04,7.0365756983e-04,7.9661949712e-04
7.9214400000e-01,2.9447293855e-04,3.9442787966e-04,4.9745653087e-04,5.8799323597e-04,7.0224807132e-04,7.8797158494e-04
7.9314400000e-01,3.0056104151e-04,3.9826496504e-04,5.0341583119e-04,5.9808156948e-04,7.0188041718e-04,7.8878772911e-04
7.9414400000e-01,3.0437931855e-04,3.8959275116e-04,4.9748068705e-04,5.9737005358e-04,6.9512163464e-04,7.9077341070e-04
7.9514400000e-01,3.0608396628e-04,3.9659313188e-04,4.9794409279e-04,6.0016551288e-04,7.0261550718e-04,7.9904071754e-04
7.9614400000e-01,3.0217323001e-04,3.9484039007e-04,4.9558166211e-04,5.9669797338e-04,7.0184825745e-04,7.9056204413e-04
7.9714400000e-01,2.9793240174e-04,3.9803057007e-04,4.8896934459e-04,5.9313206293e-04,6.9983034336e-04,7.9194607679e-04
7.9814400000e-01,3.0640065233e-04,4.0418584831e-04,4.8940688430e-04,5.9477475588e-04,6.9195841206e-04,7.8427059634e-04
7.9914400000e-01,3.0425391742e-04,4.0304679715e-04,4.9269910960e-04,5.9417339799e-04,7.0079942816e-04,7.8590092016e-04
8.0014400000e-01,3.0295657780e-04,3.9926148020e-04,4.9625825341e-04,5.9560814407e-04,6.9847068517e-04,7.8459903307e-04
8.0114400000e-01,2.9256527341e-04,3.9768066927e-04,4.8850382882e-04,5.8691839513e-04,7.0658083132e-04,7.8257799032e-04
8.0214400000e-01,2.9553575587e-04,4.0434020775e-04,4.9116340961e-04,5.8714867919e-04,7.0549031079e-04,7.9041950812e-04
8.0314400000e-01,2.8822831155e-04,4.0062823246e-04,4.9195507017e-04,5.8463243477e-04,7.0869078627e-04,7.8675264376e-04
8.0414400000e-01,2.9973472920e-04,4.0071674448e-04,5.0288996135e-04,6.0060800024e-04,7.0893082011e-04,7.8628618212e-04
8.0514400000e-01,2.9608512705e-04,3.9089631173e-04,4.9762093113e-04,5.8919798903e-04,6.9998575782e-04,7.8831340943e-04
8.0614400000e-01,2.9687820643e-04,3.9110342186e-04,5.0464041124e-04,5.9100144426e-04,7.0550755481e-04,7.9661127529e-04
8.0714400000e-01,2.9414763048e-04,3.8704780309e-04,4.9613627198e-04,5.8679230278e-04,7.0500565926e-04,7.9347664723e-04
8.0814400000e-01,2.9504364647e-04,3.9395839849e-04,4.9702943215e-04,5.9114114265e-04,7.0258807682e-04,7.9552584793e-04
8.0914400000e-01,2.9978478779e-04,3.9683076466e-04,4.9608664995e-04,5.8812074712e-04,6.9413188612e-04,7.8178236436e-04
8.1014400000e-01,3.0303785024e-04,3.9511181967e-04,4.9811784265e-04,5.8981295297e-04,6.9742753112e-04,7.9036719399e-04
8.1114400000e-01,3.0754970794e-04,3.9342019591e-04,4.9807797041e-04,5.9640704421e-04,6.9440699008e-04,7.8927601862e-04
8.1214400000e-01,2.9899763831e-04,3.9371581806e-04,4.9373196816e-04,5.9364367189e-04,7.0853988291e-04,7.8913559264e-04
8.1314400000e-01,3.0101569791e-04,3.9998387365e-04,4.9033540563e-04,5.9267047618e-04,6.9990455813e-04,7.9015844676e-04
8.1414400000e-01,3.0097498893e-04,4.0145965613e-04,4.8730682465e-04,5.9406480432e-04,7.0219561167e-04,7.9013909271e-04
8.1514400000e-01,3.0861010600e-04,4.0469065425e-04,4.9976792070e-04,6.0164835304e-04,7.0134992711e-04,7.9002027633e-04
8.1614400000e-01,3.0191749829e-04,3.9239483158e-04,4.9354410294e-04,5.9488502302e-04,6.9924724812e-04,7.8300930909e-04
8.1714400000e-01,3.0281293220e-04,3.9887610910e-04,4.9439571740e-04,5.9587888245e-04,7.0150163083e-04,7.9104407632e-04
8.1814400000e-01,2.9568815080e-04,3.9655100409e-04,4.8683166824e-04,5.8509642258e-04,6.9991154305e-04,7.8977434896e-04
8.1914400000e-01,2.9221127988e-04,4.0377613914e-04,4.9347439926e-04,5.9238038375e-04,7.0653899456e-04,7.8887249401e-04
8.2014400000e-01,2.8868578738e-04,3.9923223085e-04,4.9253103498e-04,5.8384332078e-04,7.0112924732e-04,7.8017823398e-04
8.2114400000e-01,2.9404514862e-04,4.0010672819e-04,4.9500318710e-04,5.8633992012e-04,7.0132722612e-04,7.9003766587e-04
8.2214400000e-01,2.9789451219e-04,3.9635320718e-04,5.0111604651e-04,5.9098576457e-04,7.0335838245e-04,7.8773802670e-04
8.2314400000e-01,2.9179254852e-04,3.8791637053e-04,5.0068923883e-04,5.8912137320e-04,7.1214075433e-04,7.9576704593e-04
8.2414400000e-01,2.9329035897e-04,3.9076923713e-04,4.9783240684e-04,5.8829082263e-04,7.0120520832e-04,7.9328907304e-04
8.2514400000e-01,2.9464554245e-04,3.9479149564e-04,4.9433292588e-04,5.8908306528e-04,7.0552392572e-04,7.9501856817e-04
8.2614400000e-01,3.0537965358e-04,3.9717331674e-04,5.0248789194e-04,5.9569127188e-04,6.9728826929e-04,7.9616409494e-04
8.2714400000e-01,3.0317809433e-04,3.8819089241e-04,4.9929745728e-04,5.9609898017e-04,6.9803230872e-04,7.8850680438e-04
8.2814400000e-01,3.1019826565e-04,3.9235608710e-04,4.9903210311e-04,5.9856407461e-04,6.9544534199e-04,7.9355530033e-04
8.2914400000e-01,2.9809341868e-04,3.9284324885e-04,4.8802838137e-04,5.8355362853e-04,6.9593545049e-04,7.9312907474e-04
8.3014400000e-01,3.0123608667e-04,4.0411643567e-04,4.9293521442e-04,5.9366415371e-04,7.0476206020e-04,7.9190409451e-04
8.3114400000e-01,2.9962800909e-04,4.0094109863e-04,4.8664394853e-04,5.9256202803e-04,6.9869274739e-04,7.8365679656e-04
8.3214400000e-01,3.0272103686e-04,4.1177772800e-04,4.9421643780e-04,5.9493086155e-04,6.9866946433e-04,7.8562719864e-04
8.3314400000e-01,3.0269899071e-04,4.0757448005e-04,4.9389724154e-04,5.9217807575e-04,6.9908448495e-04,7.8417913755e-04
8.3414400000e-01,2.9920092857e-04,3.9517530240e-04,4.9408583436e-04,5.9335838159e-04,7.0975132985e-04,7.9729194113e-04
8.3514400000e-01,2.9473954783e-04,3.9897207898e-04,4.9423750170e-04,5.9202568082e-04,7.0704409154e-04,7.8788390965e-04
8.3614400000e-01,2.9135811928e-04,3.9995193220e-04,4.9236252380e-04,5.8411107602e-04,7.1032256528e-04,7.9075573012e-04
8.3714400000e-01,2.9969982279e-04,3.9975417167e-04,4.9708909501e-04,5.8773664932e-04,6.9438050559e-04,7.9064899182e-04
8.3814400000e-01,2.9685133995e-04,3.9402697439e-04,5.0047463446e-04,5.9173489717e-04,7.0445574238e-04,7.8896198829e-04
8.3914400000e-01,2.9640363209e-04,3.8971531467e-04,5.0332055253e-04,5.9073354350e-04,7.0160713221e-04,7.9056801042e-04
8.4014400000e-01,2.8793412639e-04,3.8807414967e-04,4.9098569434e-04,5.8096728026e-04,7.0267939009e-04,7.8932505858e-04
8.4114400000e-01,2.9572731364e-04,3.9740840293e-04,4.9755675718e-04,5.9169855376e-04,7.0364381827e-04,7.9732730228e-04
8.4214400000e-01,2.9352871934e-04,3.9450791519e-04,4.9715894420e-04,5.8694666222e-04,7.0086643973e-04,7.8897603089e-04
8.4314400000e-01,3.0168805097e-04,3.9638882299e-04,5.0282476877e-04,5.9667818277e-04,7.0318623330e-04,7.9058991105e-04
8.4414400000e-01,3.0470999263e-04,3.8966300053e-04,4.9738344387e-04,5.9619964304e-04,6.9533438364e-04,7.9051344073e-04
8.4514400000e-01,3.0952760426e-04,3.9476337406e-04,4.9707479775e-04,5.9985293774e-04,7.0270965807e-04,7.9998295405e-04
8.4614400000e-01,3.0145323763e-04,3.9472844946e-04,4.9498183216e-04,5.9603324189e-04,7.0258611231e-04,7.9038953118e-04
8.4714400000e-01,2.9995810110e-04,3.9776408812e-04,4.8866371799e-04,5.9393405536e-04,7.0001260610e-04,7.9257333709e-04
8.4814400000e-01,3.0546900234e-04,4.0335315134e-04,4.8995469115e-04,5.9305668401e-04,6.9144400186e-04,7.8402452345e-04
8.4914400000e-01,3.0472510844e-04,4.0421793528e-04,4.9296460929e-04,5.9499488998e-04,7.0003887231e-04,7.8698350990e-04
8.5014400000e-01,3.0327111745e-04,3.9914371882e-04,4.9603844673e-04,5.9562597016e-04,6.9773763244e-04,7.8505072452e-04
8.5114400000e-01,2.9248285500e-04,3.9791972085e-04,4.8813286412e-04,5.8753987105e-04,7.0519905421e-04,7.8385404777e-04
8.5214400000e-01,2.9488997825e-04,4.0509512473e-04,4.9131311243e-04,5.8800396801e-04,7.0500114816e-04,7.9172452388e-04
8.5314400000e-01,2.8841352105e-04,3.9878999814e-04,4.9218069762e-04,5.8513684053e-04,7.0786372817e-04,7.8732024122e-04
8.5414400000e-01,2.9952367186e-04,4.0656101191e-04,5.0238821132e-04,6.0023012338e-04,7.0851121563e-04,7.8707867942e-04
8.5514400000e-01,2.9658132917e-04,3.9830243622e-04,4.9803642469e-04,5.9147307184e-04,7.0129186497e-04,7.8853678133e-04
8.5614400000e-01,2.9812721550e-04,4.0136677853e-04,5.0476537581e-04,5.9263173171e-04,7.0567744842e-04,7.9706835095e-04
8.5714400000e-01,2.9540866308e-04,3.8718109863e-04,4.9652091548e-04,5.8758949308e-04,7.0488436904e-04,7.9442528659e-04
8.5814400000e-01,2.9518614610e-04,3.9506092435e-04,4.9705940910e-04,5.9047924879e-04,7.0393747592e-04,7.9569406807e-04
8.5914400000e-01,2.9909277146e-04,3.9454607759e-04,4.9593410949e-04,5.9077214246e-04,6.9598143455e-04,7.8200217104e-04
8.6014400000e-01,3.0358325603e-04,3.9539881982e-04,4.9722806580e-04,5.9057394537e-04,6.9821406214e-04,7.9190605902e-04
8.6114400000e-01,3.0736082408e-04,3.9356877096e-04,4.9973230489e-04,5.9985817643e-04,6.9492241892e-04,7.8950935858e-04
8.6214400000e-01,2.9933169571e-04,3.9343321987e-04,4.9325513828e-04,5.9352816606e-04,7.0924492320e-04,7.8978948295e-04
8.6314400000e-01,3.0087079722e-04,3.9629638195e-04,4.9168109399e-04,5.9235408116e-04,7.0034890086e-04,7.9086232290e-04
8.6414400000e-01,3.0126917409e-04,4.0204704419e-04,4.8837388022e-04,5.9526108089e-04,7.0151749242e-04,7.9026729509e-04
8.6514400000e-01,3.0767128919e-04,4.0380993596e-04,5.0074308092e-04,6.0103535361e-04,7.0158239396e-04,7.9180368630e-04
8.6614400000e-01,3.0144799894e-04,3.9287577238e-04,4.9449692597e-04,5.9339796280e-04,7.0081303420e-04,7.8279554145e-04
8.6714400000e-01,3.0179082387e-04,3.9866008592e-04,4.9438847782e-04,5.9468289692e-04,7.0249931014e-04,7.9040371929e-04
8.6814400000e-01,2.9524057027e-04,3.9699036279e-04,4.8628979130e-04,5.8466353948e-04,7.0090405643e-04,7.9010285845e-04
8.6914400000e-01,2.9170249036e-04,4.0430742956e-04,4.9355552619e-04,5.9039553889e-04,7.0942543971e-04,7.9033015936e-04
8.7014400000e-01,2.8826732887e-04,3.9865572035e-04,4.9257767387e-04,5.8432862716e-04,7.0271715231e-04,7.8024822869e-04
8.7114400000e-01,2.9371574783e-04,3.9897702663e-04,4.9541667977e-04,5.8773905039e-04,7.0385234721e-04,7.9027719039e-04
8.7214400000e-01,2.9781760531e-04,3.9594182454e-04,5.0184902648e-04,5.9313460952e-04,7.0321206294e-04,7.8856726759e-04
8.7314400000e-01,2.9258790164e-04,3.8966525608e-04,5.0113354519e-04,5.9029091062e-04,7.1248417953e-04,7.9559089500e-04
8.7414400000e-01,2.9251099477e-04,3.8718786527e-04,4.9802667490e-04,5.8860649006e-04,7.0379493991e-04,7.9322817328e-04
8.7514400000e-01,2.9310022001e-04,3.9213162381e-04,4.9432175729e-04,5.8837096731e-04,7.0534224506e-04,7.9554658441e-04
8.7614400000e-01,3.0482618968e-04,3.9734422899e-04,5.0366747018e-04,5.9644153225e-04,6.9733599958e-04,7.9574441770e-04
8.7714400000e-01,3.0223203794e-04,3.8938829675e-04,4.9972481065e-04,5.9643531131e-04,6.9918147346e-04,7.8870638390e-04
8.7814400000e-01,3.0876661185e-04,3.9251724957e-04,4.9909966037e-04,5.9978068748e-04,6.9567067840e-04,7.9241399362e-04
8.7914400000e-01,2.9781253033e-04,3.8960250095e-04,4.8776219046e-04,5.8433004597e-04,6.9654706749e-04,7.9346013081e-04
8.8014400000e-01,3.0038363548e-04,4.0028699004e-04,4.9231770390e-04,5.9369922383e-04,7.0340676757e-04,7.9042009020e-04
8.8114400000e-01,2.9644221286e-04,3.9986203774e-04,4.8533147492e-04,5.9125239204e-04,6.9883244578e-04,7.8298362496e-04
8.8214400000e-01,3.0173328923e-04,4.0496324800e-04,4.9327067245e-04,5.9537433117e-04,7.0014502853e-04,7.8600853158e-04
8.8314400000e-01,2.9987257221e-04,3.9786376874e-04,4.9465568736e-04,5.9358939325e-04,7.0137510193e-04,7.8388286056e-04
8.8414400000e-01,2.9756696676e-04,3.9588401705e-04,4.9446283811e-04,5.9432055423e-04,7.0870628406e-04,7.9743236711e-04
8.8514400000e-01,2.9327340599e-04,3.9947128244e-04,4.9318841775e-04,5.9346130001e-04,7.0676913310e-04,7.8819961345e-04
8.8614400000e-01,2.8959297197e-04,4.0035949496e-04,4.9183789088e-04,5.8514786360e-04,7.0943438914e-04,7.8971141193e-04
8.8714400000e-01,2.9714228731e-04,3.9985567128e-04,4.9711114116e-04,5.9231351770e-04,6.9461930252e-04,7.9077595728e-04
8.8814400000e-01,2.9553590139e-04,3.9504695451e-04,5.0012331485e-04,5.9116940974e-04,7.0512542152e-04,7.8861339716e-04
8.8914400000e-01,2.9614293453e-04,3.9282233047e-04,5.0307851780e-04,5.9252190113e-04,7.0104782935e-04,7.9060271673e-04
8.9014400000e-01,2.8767386539e-04,3.8903122913e-04,4.9029073125e-04,5.8283589169e-04,7.0428635809e-04,7.8961711552e-04
8.9114400000e-01,2.9418157283e-04,4.0083039494e-04,4.9629234127e-04,5.8954617998e-04,7.0456233516e-04,7.9638666648e-04
8.9214400000e-01,2.9366852687e-04,3.9485723391e-04,4.9647384003e-04,5.8727691794e-04,7.0307411079e-04,7.8982688137e-04
8.9314400000e-01,3.0104212783e-04,3.9383470721e-04,5.0239770644e-04,5.9621786932e-04,7.0404617873e-04,7.9037148680e-04
8.9414400000e-01,3.0400469768e-04,3.9150265366e-04,4.9684480473e-04,5.9394733398e-04,6.9628622441e-04,7.9172568803e-04
8.9514400000e-01,3.0777715438e-04,3.9344071411e-04,4.9857604608e-04,6.0171380028e-04,7.0148467785e-04,8.0010977399e-04
8.9614400000e-01,3.0140870876e-04,3.9378421206e-04,4.9517297157e-04,5.9813501139e-04,7.0282178058e-04,7.8971454059e-04
8.9714400000e-01,2.9820326745e-04,3.9784041292e-04,4.8886246077e-04,5.9183312260e-04,7.0220994530e-04,7.9190875113e-04
8.9814400000e-01,3.0429520848e-04,4.0357059333e-04,4.9007034249e-04,5.9376947320e-04,6.9251815148e-04,7.8470278822e-04
8.9914400000e-01,3.0306895496e-04,4.0391765651e-04,4.9257840146e-04,5.9432280977e-04,7.0121102908e-04,7.8656717960e-04
9.0014400000e-01,3.0211047488e-04,3.9961050788e-04,4.9586044042e-04,5.9460839111e-04,7.0006375609e-04,7.8458331700e-04
9.0114400000e-01,2.9130793337e-04,3.9718561311e-04,4.8847581638e-04,5.8681263909e-04,7.0842077548e-04,7.8417760960e-04
9.0214400000e-01,2.9402548535e-04,4.0383452870e-04,4.9046531785e-04,5.8964742493e-04,7.0600130130e-04,7.9150777310e-04
9.0314400000e-01,2.8686861697e-04,4.0059207095e-04,4.9096604926e-04,5.8621746575e-04,7.0963891631e-04,7.8709665104e-04
9.0414400000e-01,2.9867798730e-04,3.9998063585e-04,5.0281712902e-04,5.9906324168e-04,7.0928101195e-04,7.8656761616e-04
9.0514400000e-01,2.9447208362e-04,3.8986898289e-04,4.9846377806e-04,5.8939280279e-04,6.9984307629e-04,7.8946090071e-04
9.0614400000e-01,2.9665130569e-04,3.9263191866e-04,5.0428203394e-04,5.9207854065e-04,7.0483954914e-04,7.9680095951e-04
9.0714400000e-01,2.9371547498e-04,3.8560621761e-04,4.9675716582e-04,5.8868197812e-04,7.0461661380e-04,7.9416189692e-04
9.0814400000e-01,2.9508832085e-04,3.9481001295e-04,4.9699450756e-04,5.9144960687e-04,7.0220834459e-04,7.9556855781e-04
9.0914400000e-01,2.9718696169e-04,3.9461774577e-04,4.9603982916e-04,5.9403329942e-04,6.9613961386e-04,7.8204684542e-04
9.1014400000e-01,3.0115283153e-04,3.9473932702e-04,4.9653943279e-04,5.9134908952e-04,6.9752219133e-04,7.9183279013e-04
9.1114400000e-01,3.0567836802e-04,3.9349524741e-04,4.9909696827e-04,5.9884667280e-04,6.9481211540e-04,7.8947501606e-04
9.1214400000e-01,2.9857805202e-04,3.9525588363e-04,4.9331789342e-04,5.9334397520e-04,7.0896683610e-04,7.8943572589e-04
9.1314400000e-01,2.9959068343e-04,3.9798236685e-04,4.9086371291e-04,5.9179412347e-04,6.9962989073e-04,7.9120742157e-04
9.1414400000e-01,3.0008617614e-04,4.0105362132e-04,4.8881738621e-04,5.9317106206e-04,7.0296933700e-04,7.9020857811e-04
9.1514400000e-01,3.0766277632e-04,4.0421524318e-04,5.0032209401e-04,6.0016664065e-04,6.9921756221e-04,7.9179648310e-04
9.1614400000e-01,3.0031123970e-04,3.9317830669e-04,4.9308589951e-04,5.9442219936e-04,7.0004440204e-04,7.8386190580e-04
9.1714400000e-01,3.0129998777e-04,4.0055841964e-04,4.9496458814e-04,5.9496222093e-04,7.0163026976e-04,7.9137629655e-04
9.1814400000e-01,2.9424121749e-04,3.9702303184e-04,4.8775396863e-04,5.8525278291e-04,7.0195288572e-04,7.9058452684e-04
9.1914400000e-01,2.9148548492e-04,4.0437796997e-04,4.9377977120e-04,5.8853398514e-04,7.0792026236e-04,7.8860473877e-04
9.2014400000e-01,2.8725738957e-04,3.9922120777e-04,4.9265203415e-04,5.8312754845e-04,7.0206668170e-04,7.8011267760e-04
9.2114400000e-01,2.9295135391e-04,3.9994047256e-04,4.9655162002e-04,5.8836827520e-04,7.0149755629e-04,7.9038050899e-04
9.2214400000e-01,2.9695695048e-04,3.9657643356e-04,5.0193371862e-04,5.9064193920e-04,7.0202950155e-04,7.8823140939e-04
9.2314400000e-01,2.9175169402e-04,3.9039827243e-04,5.0134887715e-04,5.9150035668e-04,7.1206741268e-04,7.9612436821e-04
9.2414400000e-01,2.9262339012e-04,3.8995731302e-04,4.9837613915e-04,5.8923091274e-04,7.0270623837e-04,7.9334633483e-04
9.2514400000e-01,2.9395805541e-04,3.9388447476e-04,4.9438622227e-04,5.8949190134e-04,7.0541267633e-04,7.9618563177e-04
9.2614400000e-01,3.0374358175e-04,3.9867478336e-04,5.0247530453e-04,5.9678110119e-04,6.9717047154e-04,7.9661142081e-04
9.2714400000e-01,3.0167830118e-04,3.9141908928e-04,4.9953720008e-04,5.9544840042e-04,6.9989764597e-04,7.8834418673e-04
9.2814400000e-01,3.0845701986e-04,3.9283702790e-04,4.9954160204e-04,5.9905050875e-04,6.9530382461e-04,7.9327786807e-04
9.2914400000e-01,2.9658967833e-04,3.9316826587e-04,4.8828100262e-04,5.8587000240e-04,6.9559435360e-04,7.9314362665e-04
9.3014400000e-01,3.0099350624e-04,4.0351773350e-04,4.9207934353e-04,5.9638456150e-04,7.0279136708e-04,7.9206394730e-04
9.3114400000e-01,2.9856842957e-04,4.0119797632e-04,4.8623649491e-04,5.9144960687e-04,6.9873742177e-04,7.8355158621e-04
9.3214400000e-01,3.0187635275e-04,4.0696078941e-04,4.9348953326e-04,5.9490143030e-04,6.9986301241e-04,7.8522971307e-04
9.3314400000e-01,3.0151586543e-04,3.9751415898e-04,4.9430353101e-04,5.9272180806e-04,6.9980364060e-04,7.8405617387e-04
9.3414400000e-01,2.9904103940e-04,3.9846894651e-04,4.9342193961e-04,5.9144818806e-04,7.0776688517e-04,7.9702673247e-04
9.3514400000e-01,2.9443546737e-04,3.9759401261e-04,4.9282891268e-04,5.9220819821e-04,7.0533649705e-04,7.8863544331e-04
9.3614400000e-01,2.8979922718e-04,4.0005004848e-04,4.9222409871e-04,5.8461788285e-04,7.0931659138e-04,7.8983641288e-04
9.3714400000e-01,2.9650936995e-04,3.9869315515e-04,4.9831676733e-04,5.8772591728e-04,6.9379668275e-04,7.8969525930e-04
9.3814400000e-01,2.9608341720e-04,3.9567534259e-04,4.9996429880e-04,5.8915135014e-04,7.0396476076e-04,7.8833218140e-04
9.3914400000e-01,2.9476273994e-04,3.9197791921e-04,5.0274389650e-04,5.9076934122e-04,7.0092966780e-04,7.9021810961e-04
9.4014400000e-01,2.8508027754e-04,3.9207970985e-04,4.8948520998e-04,5.8330326283e-04,7.0349211455e-04,7.8823126387e-04
9.4114400000e-01,2.9270098821e-04,3.9931110223e-04,4.9644924729e-04,5.8860976424e-04,7.0319598308e-04,7.9590216046e-04
9.4214400000e-01,2.9316581276e-04,3.9470920456e-04,4.9713235057e-04,5.8988505771e-04,7.0153342676e-04,7.8840414062e-04
9.4314400000e-01,3.0080944271e-04,3.9528120396e-04,5.0247897889e-04,5.9740144934e-04,7.0153655543e-04,7.8951205069e-04
9.4414400000e-01,3.0345292544e-04,3.8893336750e-04,4.9722042604e-04,5.9514288296e-04,6.9513647759e-04,7.9006713349e-04
9.4514400000e-01,3.0787032301e-04,3.9490347262e-04,4.9765727454e-04,6.0051865148e-04,7.0231435529e-04,8.0059668107e-04
9.4614400000e-01,2.9980472391e-04,3.9409751480e-04,4.9429192586e-04,5.9729329223e-04,7.0037618570e-04,7.9082128650e-04
9.4714400000e-01,2.9618266126e-04,3.9748585550e-04,4.8862159019e-04,5.9434034483e-04,7.0125577622e-04,7.9299810750e-04
9.4814400000e-01,3.0304605389e-04,4.0548009565e-04,4.9046899221e-04,5.9522008087e-04,6.9106579758e-04,7.8381061030e-04
9.4914400000e-01,3.0277406040e-04,4.0396389522e-04,4.9373975344e-04,5.9757971030e-04,6.9991336204e-04,7.8708035289e-04
9.5014400000e-01,3.0154626074e-04,3.9952486986e-04,4.9633912568e-04,5.9330650402e-04,6.9767054811e-04,7.8521923569e-04
9.5114400000e-01,2.9156692108e-04,3.9936228859e-04,4.8835820053e-04,5.8570782130e-04,7.0754096669e-04,7.8367556853e-04
9.5214400000e-01,2.9301809263e-04,4.0283419366e-04,4.9144022341e-04,5.8612418798e-04,7.0468064223e-04,7.9233170254e-04
9.5314400000e-01,2.8624941478e-04,4.0179722419e-04,4.9173835578e-04,5.8273624745e-04,7.0848094765e-04,7.8780802141e-04
9.5414400000e-01,2.9751918191e-04,4.0063503548e-04,5.0184931752e-04,5.9689929913e-04,7.0794390922e-04,7.8678691352e-04
9.5514400000e-01,2.9390093914e-04,3.8968490117e-04,4.9824113376e-04,5.9090802097e-04,7.0018460974e-04,7.8779019532e-04
9.5614400000e-01,2.9671959055e-04,3.9303384256e-04,5.0504670071e-04,5.9455847804e-04,7.0589194365e-04,7.9644996731e-04
9.5714400000e-01,2.9348730095e-04,3.8619986299e-04,4.9732956541e-04,5.9011308622e-04,7.0540627348e-04,7.9428471508e-04
